date,optimized_balance,provided_balance,benchmark_balance
2021-11-30,1.0052156495472058,1.0180626985508756,1.0118237293972097
2021-12-31,1.029196998847064,1.0271648854288433,1.057862675792972
2022-01-31,0.9951059955250469,0.9833967513229817,1.0170768021715313
2022-02-28,1.0085646455741675,0.9815970838432144,0.9787845944253972
2022-03-31,1.0358452621543013,0.9833986026098801,1.0299175703572414
2022-04-30,1.0068663561253532,0.939476497357272,0.9842283858587527
2022-05-31,0.9819940944080503,0.9157824622160962,0.9627635762623418
2022-06-30,0.944718858486585,0.8910438956525923,0.916076569633388
2022-07-31,0.9887406087930969,0.9336583072655186,1.006216046920378
2022-08-31,0.9758999499429778,0.9105895834422993,1.0002674682183144
2022-09-30,0.9407396109982673,0.8721027370643366,0.9672521043272232
2022-10-31,0.9736637492812812,0.8629607118230511,1.039635368570784
2022-11-30,0.99358775255196,0.8871013760387146,1.0231078265123332
2022-12-31,0.9505554111034912,0.8529149933660735,0.9167834453316775
2023-01-31,0.9894929790628035,0.8992886896575454,0.9522000630644566
2023-02-28,0.9932767359232197,0.8980508131018622,0.9937234514015991
2023-03-31,1.0374723627347993,0.9337675214685066,1.0134881473347699
2023-04-30,1.0698542410820915,0.9554511741778785,1.0637418124027533
2023-05-31,1.0596312488552149,0.9425787222965454,1.0545699236397048
2023-06-30,1.0854477194977123,0.9475864257233165,1.1240358013326524
2023-07-31,1.0914339071806083,0.94961493681338,1.1212244395690296
2023-08-31,1.097939419267341,0.9460653460315689,1.1433184957417808
2023-09-30,1.075387244230552,0.9220540452623237,1.108168273952689
2023-10-31,1.0742232749499554,0.9015105362342318,1.0842884307906624
2023-11-30,1.1110306846754978,0.9467205766338275,1.1309183087261974
2023-12-31,1.152643159586514,1.003164563433236,1.1728947123950988
2024-01-31,1.1758063052729117,0.9994679752555531,1.2370616438681334
2024-02-29,1.2146209159102457,1.0170641387593564,1.308252837496864
2024-03-31,1.2810547074643504,1.0557895589868969,1.3676724828381943
2024-04-30,1.2947939324977094,1.0570746987519601,1.3472038434470746
2024-05-31,1.328155388038776,1.0724732694724195,1.4052927411773128
2024-06-30,1.348669747427788,1.1038111170156886,1.4668542974588608
2024-07-31,1.3742347271132749,1.1263513794230757,1.4642468120260796
2024-08-31,1.3889596776293418,1.1207793567364455,1.460075798937261
2024-09-30,1.4132322448414703,1.1519527421938385,1.471115396076034
2024-10-31,1.4662665778233581,1.169461751342492,1.5280868715471807
2024-11-30,1.4964062728309098,1.1888842087632028,1.6365134617481172
2024-12-31,1.521794428376636,1.2021575863617027,1.6820677602943697
2025-01-31,1.5667078531931413,1.2151641938315592,1.6969554191614153
2025-02-28,1.5669140591755548,1.230765874632866,1.684942694999027
2025-03-31,1.5861946030084901,1.244856598855961,1.615311274305014
2025-04-30,1.5872939799566812,1.245469964766557,1.5488599173671331
2025-05-31,1.602766565911659,1.238535763401393,1.5845240675445098
2025-06-30,1.6260029149542845,1.2611403084718515,1.6393115637955666
2025-07-31,1.6745421749287177,1.294749781556989,1.7305570195138906
2025-08-31,1.723151266246751,1.317165260102338,1.7570562263075782
2025-09-30,1.8491857757706085,1.386055244976767,1.8442746573524935
2025-10-31,1.922898574716631,1.447135372052745,1.91632221098096
2025-11-30,1.9838711188212934,1.460422288258225,1.9704600745414855
2025-12-31,2.001986610021632,1.4685404714447534,1.9403338348393564
2026-01-31,2.1533774562586476,1.5372679097810567,1.9564008219864446
2026-02-28,2.1710171369580378,1.585296541677651,1.9443261817545827
2026-03-31,2.0454519228069175,1.4814391268388414,1.939950019645324
2026-04-30,2.1357362479024293,1.5579352180824144,2.1019367681385934
2026-05-31,2.222839573698125,1.635227385973583,2.2444950177033327
2026-06-30,2.1602576417247095,1.6159213941103774,2.3006051778202443
2026-07-31,2.074390217224004,1.4918214173304507,2.111169128019209
2026-08-31,2.1647415319133105,1.5102011307072394,2.1127970102469154
