date,portfolio,market_type,benchmark_return,portfolio_return,active_return,benchmark_return_pct,portfolio_return_pct,active_return_pct
2021-11-30,optimized,up,0.011823657687727751,0.01246086569532294,0.0006372080075951886,1.182365768772775,1.246086569532294,0.06372080075951886
2021-12-31,optimized,up,0.04550102680623169,0.03820447585469009,-0.007296550951541601,4.550102680623169,3.820447585469009,-0.7296550951541602
2022-01-31,optimized,down,-0.03855511431575376,-0.018455554677450994,0.020099559638302764,-3.855511431575376,-1.8455554677450994,2.0099559638302766
2022-02-28,optimized,down,-0.03764899463411375,0.011907697781673311,0.049556692415787064,-3.7648994634113753,1.1907697781673312,4.955669241578707
2022-03-31,optimized,up,0.05224098639983632,0.03835244117884061,-0.01388854522099571,5.224098639983632,3.835244117884061,-1.388854522099571
2022-04-30,optimized,down,-0.04436183837459817,-0.005664876845195647,0.038696961529402524,-4.436183837459817,-0.5664876845195647,3.8696961529402523
2022-05-31,optimized,down,-0.02180876926024855,-0.040555142783086764,-0.018746373522838214,-2.180876926024855,-4.055514278308676,-1.8746373522838213
2022-06-30,optimized,down,-0.048492613509792615,-0.010337252694255587,0.038155360815537026,-4.849261350979262,-1.0337252694255588,3.8155360815537027
2022-07-31,optimized,up,0.09839721608911223,0.03304565779590596,-0.06535155829320627,9.839721608911223,3.304565779590596,-6.535155829320627
2022-08-31,optimized,down,-0.005912070139255654,0.0005775231344498548,0.006489593273705509,-0.5912070139255654,0.05775231344498548,0.6489593273705508
2022-09-30,optimized,down,-0.03300629133190891,0.0042970492256694404,0.03730334055757835,-3.300629133190891,0.42970492256694404,3.730334055757835
2022-10-31,optimized,up,0.074833731854413,0.02056481332293681,-0.05426891853147619,7.4833731854413,2.0564813322936812,-5.426891853147619
2022-11-30,optimized,down,-0.01589728202544094,-0.0008382588402509779,0.015059023185189962,-1.589728202544094,-0.08382588402509779,1.5059023185189961
2022-12-31,optimized,down,-0.10392294342418162,-0.058392507745693906,0.04553043567848772,-10.392294342418163,-5.839250774569391,4.553043567848772
2023-01-31,optimized,up,0.038631383683211284,0.0357817007359678,-0.0028496829472434843,3.8631383683211284,3.57817007359678,-0.2849682947243484
2023-02-28,optimized,up,0.043607758414023756,0.026783637068849148,-0.01682412134517461,4.360775841402376,2.6783637068849147,-1.682412134517461
2023-03-31,optimized,up,0.019889612765353837,0.042684589070105826,0.02279497630475199,1.9889612765353837,4.268458907010583,2.279497630475199
2023-04-30,optimized,up,0.04958461522847113,0.04540167660755983,-0.004182938620911299,4.958461522847113,4.540167660755983,-0.41829386209112984
2023-05-31,optimized,down,-0.008622061467425723,-0.018425382432342707,-0.009803320964916984,-0.8622061467425723,-1.8425382432342707,-0.9803320964916984
2023-06-30,optimized,up,0.06587112934148043,0.017896758346995924,-0.047974370994484504,6.587112934148043,1.7896758346995925,-4.797437099448451
2023-07-31,optimized,down,-0.0025009915639523372,-0.007739416444336671,-0.005238424880384333,-0.2500991563952337,-0.7739416444336671,-0.5238424880384334
2023-08-31,optimized,up,0.019705365954795218,0.021688886317595874,0.0019835203628006566,1.9705365954795218,2.1688886317595872,0.19835203628006565
