asset,optimized,provided
QQQ,0.0,0.1187359509934008
SPY,0.34581931098271224,0.08303629332605204
EWY,0.0,0.17991100427544104
EEM,0.0,0.17801379893817737
EWJ,0.0,0.04091988735288167
TLT,0.0,0.2653067984875912
GLD,0.6541806890172877,0.1340762666264558
