portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,6.0162459502572645,0.18015145473052563,0.1751457655225304,0.13039646006737812,0.38600291949832677,-0.10191836523098585,-0.1848181981065684,1.1625029195133296,2.092000033949191,0.1751457655225304
provided,1.0,6.289005626519861,0.18499156781005688,0.18419279435079802,0.1640788574769741,0.44460348048947695,-0.1097795414593058,-0.22478051681031808,0.9790005660743974,1.6942394484150887,0.18419279435079808
benchmark,1.0,31.97823687145543,0.10868855346635642,0.11456653296031533,0.1474471824491644,0.3804884917957674,-0.3679498983737456,-0.5078485908750674,0.6172178501389266,0.9202952476421897,0.11456653296031533
