portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,8.684777582694524,0.1587940992430883,0.15727496487614243,0.13486289000620838,0.37314179227301336,-0.22513749654262794,-0.2563207510281308,1.044212629964238,1.804500370695629,0.15727496487614245
provided,1.0,5.15860185423014,0.11836026403014621,0.12039178365564349,0.12726952240748454,0.32434828469036425,-0.2239622922434048,-0.2774585707939592,0.8167104729494056,1.370188121313337,0.1203917836556435
