ticker,name,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,1.0,6.386459842807065,0.22877779291128442,0.2259076260994318,0.1911495903539584,0.5792848434281155,-0.2782343889258151,-0.2782343889258151,0.9809741060182282,1.6193248965199225,-0.1031759477417532,0.11548152492830766,0.25845239339509485,0.2619571712980615,0.18283174444329076,,0.22877779291128442,0.18225319034366028,0.19973528298999887
SPMO,Invesco S&P 500 Momentum ETF,1.0,6.515182519972244,0.2315053061786585,0.22769563251013614,0.18909417458336675,0.6635805124967342,-0.03967586633376485,-0.19003653477100046,1.0010927377377847,1.7336638696867992,-0.09877775710493142,0.1786103586685337,0.26708965694439213,0.3908777533947363,0.2385968637571627,,0.2315053061786585,0.21845191257308816,0.20787766315507833
AIA,iShares Asia 50 ETF,1.0,3.3912822891171635,0.14532654625612507,0.154163986154675,0.19080367164152265,0.43827848328074737,-0.17357230949154479,-0.3719610648277012,0.6067449204330428,1.0443353005482023,-0.09782884226422106,0.3661486843268471,0.6628274332195812,0.3899097284275006,0.17467117865348714,,0.14532654625612507,0.20945748517488122,0.21203723971805152
GLD,SPDR Gold Shares,1.0,3.992904628487236,0.16629894264400003,0.1658434431964755,0.15068275712237778,0.6148184716811123,-0.06704817652936479,-0.2382431439388064,0.845807563149117,1.5898714417851352,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,,0.16629894264400003,0.18332074486395258,0.15676920658311194
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.584041821875723,0.1523834370631616,0.19165373404073408,0.3140663558733427,0.7624172981466584,-0.3572018766850348,-0.5681957312532457,0.48798256670425955,0.7812159340078535,0.035413292210946246,0.35990437024539634,0.426002940950994,0.1738291324577934,0.2992663170895682,,0.1523834370631616,0.21798914564834018,0.26239154180094776
144600,KODEX 은선물(H),1.0,2.7547770700636933,0.11917627591013935,0.1722030136295977,0.3576901932758316,1.3635852240765045,-0.1557017543859649,-0.48351351351351346,0.37408961318714445,0.6866411420507985,-0.0938759065269944,-0.10789369297897633,0.6614952718676126,0.3389055902571547,0.17767522115638945,,0.11917627591013935,0.4683011130302887,0.4006449054574981
SCHD,Schwab U.S. Dividend Equity ETF,1.0,3.8072584052118326,0.1601455640465521,0.16021707575667682,0.14750202406825794,0.4130495724392773,-0.025728425222828477,-0.18133939249976228,0.8259022134780709,1.337917113097579,-0.0007309114436574449,0.23539085313195773,0.29219796005750576,0.17808053263736134,0.13929476548252495,,0.1601455640465521,0.12705432715840198,0.13065317903140214
