point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD
1,0.1690521061181629,0.10552909396646895,1.2381161784016772,0.00466909748887468,0.10047257433377117,0.11571578809076119,0.4352740932814771,0.0,0.0,0.34386844680511586
2,0.16964446477868644,0.10553552017451627,1.2436536720095923,0.008589580319625473,0.10508181510991887,0.11248380835123686,0.43602612725350925,0.0,0.0,0.3378186689657095
3,0.17023682343921,0.10555479645128131,1.2490384168743542,0.012510063150375794,0.1096910558860672,0.10925182861171263,0.4367781612255414,0.0,0.0,0.33176889112630303
4,0.17082918209973355,0.10558691575891833,1.25426861426569,0.016430545981126254,0.11430029666221526,0.10601984887218834,0.4375301951975735,0.0,0.0,0.32571911328689657
5,0.17142154076025712,0.10563186638195032,1.2593426371266025,0.020351028811877007,0.11890953743836322,0.10278786913266402,0.4382822291696056,0.0,0.0,0.3196693354474901
6,0.17201389942078066,0.1056896319486036,1.2642590325184606,0.024271511642627485,0.12351877821451138,0.09955588939313971,0.43903426314163785,0.0,0.0,0.3136195576080835
7,0.17260625808130417,0.10576019146054991,1.2690165235296504,0.028191994473378078,0.12812801899065876,0.09632390965361556,0.4397862971136699,0.0,0.0,0.3075697797686776
8,0.1731986167418277,0.10584351933092953,1.2736140106428653,0.03211247730412846,0.1327372597668069,0.09309192991409133,0.44053833108570206,0.0,0.0,0.3015200019292712
9,0.17379097540235128,0.10593958543049586,1.2780505725593405,0.03603296013487899,0.13734650054295486,0.0898599501745671,0.44129036505773417,0.0,0.0,0.29547022408986484
10,0.17438333406287485,0.10604835514168809,1.2823254664815658,0.03995344296562971,0.14195574131910293,0.08662797043504271,0.4420423990297664,0.0,0.0,0.28942044625045826
11,0.1749756927233984,0.1061697894204075,1.2864381278591719,0.0438739257963803,0.14656498209525062,0.08339599069551856,0.44279443300179855,0.0,0.0,0.28337066841105213
