metric,optimized,provided,benchmark
alpha,0.07419171376389948,0.04474909276817178,2.0816681711721685e-17
beta,0.5816586102189161,0.787679568716292,0.9999999999999999
calmar_ratio,2.9866822700708346,3.3004411638029314,2.6027683759755424
excess_kurtosis,1.534398532893031,1.7722783062017347,0.48075547464750823
historical_var_95,0.029929821235510665,0.053106118482191725,0.05537151642222352
modigliani_modigliani,0.24075833987508427,0.21122165827680273,0.1769001398701815
r_squared,0.5805826189932867,0.7843952675937095,1.0
skewness,-0.3899111216600901,-0.48725051364592176,-0.5554190029086192
treynor_ratio,0.26558295178116076,0.1951388240417913,0.13850531228397464
