date,asset_QQQ,asset_SPMO,asset_AIA,asset_GLD,asset_XLE,asset_144600,asset_SCHD,optimized,provided,benchmark
2017-09-30,0.016925931947856965,0.03229603753444432,0.025619101241744824,-0.01443387268246843,0.12379002577820875,-0.02817246447819699,0.048984597938984464,0.012401980490689208,0.03358051861707163,0.040487790798496626
2017-10-31,0.025533887569285207,0.056643166104072495,0.0332509424343872,-0.02696372008011061,-0.027785948545055006,-0.001260398285858333,0.015776487411216067,0.006159980262544035,0.014725230632883463,0.0034761370224045685
2017-11-30,-0.019121119694389455,-0.012947990383623709,-0.023959757480785937,-0.03466024427485548,-0.021232306976773807,-0.022715800100959083,0.002379850862785471,-0.023810255333575267,-0.01928947324423432,-0.008686342300858185
2017-12-31,0.005635859306002189,0.0023925415531644845,0.00861046083278949,0.00777649178041484,0.0488073855397102,0.011621900826446208,0.015406699149260739,0.00813601530458526,0.0135065958510189,0.001666041344419833
2018-01-31,0.07982266393488957,0.07308819953101864,0.08917916268044102,0.03809449196655801,0.03186927026071551,0.019147306612203208,0.04190357007416856,0.0540892151039905,0.05960133376736584,0.059371662996683616
2018-02-28,-0.006623731990390125,0.0013444913222333543,-0.0603410756103292,-0.01450580379687727,-0.10265526206368714,-0.0410821643286573,-0.05023428416462661,-0.014617286928189324,-0.034758705987160916,-0.030205902226398296
2018-03-31,-0.05624235883464268,-0.05501700560598033,0.002090071133005633,-0.009892779000364449,0.0008416624971301356,-0.009143155694879779,-0.03957502111116162,-0.030525796037602047,-0.02771068958951906,-0.043079595201052645
2018-04-30,0.012109477077075326,0.021253971898370416,-0.007735334566843832,-0.002591646928578939,0.10262249912014365,0.006591088847877735,-0.004281045851108001,0.010587933987388446,0.020418467296080368,0.012219358086463794
2018-05-31,0.0671040244663359,0.04973792088366591,-0.0029416946135168986,-0.002258495292760343,0.04005369825687399,0.0,0.027939667163659365,0.02616400411653595,0.03139038203895581,0.03436580753139307
2018-06-30,0.04946578038843774,0.03746196321502149,-0.014140891303366487,7.702618975224951e-05,0.04349440249585523,-0.02488213724463073,0.04481439218964334,0.022202127995622843,0.02503746168476079,0.04355226540767965
2018-07-31,0.020313014266681417,0.027651797991355753,0.005044977946808471,-0.029694965756958847,0.007980099472601587,-0.04297609454740803,0.03766426365276376,-0.0011285480499140857,0.008710100838881091,0.02932777349319271
2018-08-31,0.0608976402960677,0.04762953135904868,-0.007962050121364861,-0.01852145921337256,-0.031930272488068456,-0.057255122088127997,0.0258882901014601,0.013685760636562525,0.012669439963342008,0.034935174760780674
2018-09-30,-0.005623053778972098,0.010814200848767275,-0.00852297405798974,-0.009403659365775696,0.02157622518197333,-0.02828222685323012,0.009569943500515876,-0.001016393271924562,0.001128551185080301,0.003114097555930284
2018-10-31,-0.06509324688123419,-0.0774755974180753,-0.09952692608531499,0.04450553933722201,-0.09304183428743462,0.010723039215686292,-0.03757863644273007,-0.01600286641631253,-0.05394496369867974,-0.047855772542879316
2018-11-30,-0.020778601656579188,-0.0026011631996403217,0.031226297178777562,-0.014851646411977115,-0.0335272908919354,-0.01212488632919062,0.01489832169774763,-0.011708531586064221,-0.006365261136698914,3.556917325986397e-05
2018-12-31,-0.09215356986761081,-0.09418772402607023,-0.022621125463532232,0.050195656524850696,-0.12696041760206433,0.06750536974532073,-0.08683765169566737,-0.026129766573518117,-0.057484638442148794,-0.08863628729334583
2019-01-31,0.08889268167647413,0.09189675869222569,0.08578972276672503,0.020724547541037364,0.10738200235504802,0.04139120436907162,0.05921852681900641,0.05647570622037667,0.07623374187351575,0.0730024618762517
2019-02-28,0.03557726199450739,0.0450373974054179,0.004339719858956093,-0.0006252823714888445,0.028675524244649475,-0.01932100469224396,0.04627788362506746,0.021165476910503973,0.024643164267697117,0.03809448817146466
2019-03-31,0.057158284541529936,0.04587928599453517,0.026808914920426252,0.000991857700292087,0.0388835598029178,-0.04897269912749791,0.032997760180421665,0.025312014868705626,0.03146130503242572,0.03564833013424362
2019-04-30,0.08190862187687431,0.03611345924018017,0.059730376323041456,0.01870491967540433,0.02535795798069862,-0.010358094110683669,0.05846782566726527,0.03577799688109726,0.0445022821814749,0.06740850972588408
