year,Jan_pct,Feb_pct,Mar_pct,Apr_pct,May_pct,Jun_pct,Jul_pct,Aug_pct,Sep_pct,Oct_pct,Nov_pct,Dec_pct,YTD_pct,portfolio
2021,,,,,,,,,,,1.2386408486137102,2.400785233764967,3.6691631889715914,optimized
2022,-3.701106647179168,1.3961892199455939,3.7235803723232666,-1.9064497094142252,-2.44932080820709,-3.8212608407288817,3.1892875707997086,-0.38165991207746364,-2.926795473731242,3.170879809350572,0.6419007724966498,-3.759292242066681,-7.0523715155295985,optimized
2023,3.5685623245417872,1.798311575583835,2.926703962388947,2.137694714896927,-0.3300540825718797,1.021419391536587,1.3340969959561333,0.8836825725922801,-1.984580379752936,-0.9581666030861247,3.194970383446459,4.395390290203896,19.313554692058087,optimized
2024,2.6553817319828346,0.9884107321919516,5.555811852088706,1.6238017243388327,0.9590216408863875,0.9212981755126675,3.4981245032178823,0.4560041031478037,1.1680327242859214,4.873834116093448,1.427314274782439,1.17036415473264,28.258417896325838,optimized
2025,2.9220529515128084,-0.1589166897489269,1.8241486898427084,-1.1991570090717691,0.34800336435598245,0.5948420492784802,2.699567007259918,3.360805728937781,5.425387056306363,3.2153481377945465,3.8704548982215536,1.0485801892020343,26.517279743037324,optimized
2026,9.016320158875658,2.9603465330353287,-4.082063213664827,2.3536521975706814,4.876313374519777,-3.2438511971897532,-3.1822152602583254,4.259099835309281,,,,,12.872926402863015,optimized
2021,,,,,,,,,,,1.8263693886744394,0.9146480160163639,2.7577222560694503,provided
2022,-3.925934957206697,-0.026349171678381193,0.09463346915355345,-3.905648806637365,-2.3055786298178385,-2.575950835958065,4.149629581156118,-2.2259539124168586,-4.05033321682278,-0.7018065749375113,2.860109937335697,-3.6300511854508075,-15.434920831004517,provided
2023,4.881841331406676,-0.019657068368770195,3.3656612950595557,2.1418895442666215,-1.7740329647160409,0.283581828385557,0.426222618002518,-0.39013584124648576,-2.624583630858986,-2.5059009909429237,4.681908992154636,6.248920759744654,15.192590614128076,provided
2024,-0.40018409543431854,1.3789262745773971,3.9314591166493202,0.10406271741484839,0.9183033770092613,2.583902749323092,2.7621489137611652,-0.5836630884791648,2.668960083732191,1.664733399752339,1.6816616794720594,0.524765787009227,18.54145069478641,provided
2025,1.016650802014492,1.4852040592825084,1.5138537509189955,-0.5308488231263371,-1.1830109414862415,1.5977491260120487,2.385327405154094,1.9795914304186777,4.821499880102231,4.030863247636204,1.3000099474112217,0.5797646724392216,20.561541208292677,provided
2026,4.887619190423418,4.095705653457111,-5.594473307835826,3.833122120409645,4.441577252483985,-1.3869263991502077,-7.78471631075201,2.2748591777365936,,,,,3.9609136138512913,provided
2021,,,,,,,,,,,1.1823513687942766,4.550103010807804,5.786252584831919,benchmark
2022,-3.8555048661155555,-3.7649066119564423,5.2241139893479005,-4.436213178221915,-2.180876874155957,-4.849263359742906,9.839749729876468,-0.5911908167756219,-3.30065356917969,7.483391756889213,-1.5897286328029225,-10.392331302875169,-13.336273527968089,benchmark
2023,3.8631730402627573,4.360784246944016,1.9889530620277318,4.958485592666562,-0.8622364252217185,6.587121044478983,-0.25010605863751145,1.9705221339800127,-3.07438218798034,-2.154900299156315,4.300489891159787,3.711723653536847,27.93589256007143,benchmark
2024,5.470810719203212,5.754855712449913,4.541939910444803,-1.4966274842780125,4.3118120552274375,4.380704666174973,-0.17778314018822572,-0.28483487853644407,0.7560863678280016,3.8726607196139184,7.095589359744636,2.7836298192937425,43.411664272495145,benchmark
2025,0.8850805251342075,-0.7079088722740989,-4.1325690719738795,-4.113842204591278,2.3025958242671063,3.4576838092306605,5.566062969695729,1.5312532291132275,4.963905319556394,3.906561652676843,2.825082622320596,-1.5288936878936399,15.354070455012604,benchmark
2026,0.8280616634021465,-0.6171952345696119,-0.22507345476927565,8.350047519414172,6.782233020786066,2.499901299595053,-8.234183406494822,0.07710809172516431,,,,,8.88832490115481,benchmark
