portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Current Portfolio,10000.0,62126.36894991145,0.1759516383601,0.40185844981542806,-0.050869376795391386,1.2326273580186864,2.1513704721870677,18.365591930459257,11.159642845750286,-10.45851526207694
KAW Core Revised Internal,10000.0,29671.798977938433,0.1052053407431331,0.2530339759846505,-0.12801375131805426,0.7117733502060877,1.1037463067886206,10.560749296829396,9.386487023935613,-12.80137513180546
QQQ 100%,10000.0,82759.66656388305,0.21281587130359447,0.5792840521669853,-0.2782340227362342,0.9665683134556844,1.5984576427226556,21.54069883605343,18.0453922696675,-27.823402273623433
benchmark,10000.0,53468.18524240763,0.16577788989057693,0.43411658567333666,-0.1333627944601068,0.8969735730776549,1.4505824652968646,16.737075785378597,14.201428685050224,-17.40989191862605
