portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Current Portfolio,-7.68542289616464,30.839364463111973,29.299796704762706,21.349442867840974,19.311100412373563,12.899211116848242,18.365591930459257,11.652064773896933,11.539264740772595
KAW Core Revised Internal,-9.118757912156973,22.141121251963234,17.66491321032624,9.990325313951697,10.681736065994475,6.121012467447007,10.560749296829396,11.763694917204793,10.630887763717999
QQQ 100%,-10.317594774175321,25.845239339509483,26.195727496303633,18.283176402207822,23.369851597616776,11.548152492830766,21.54069883605343,18.22531446831287,19.97351722441168
benchmark,-5.867600792947014,20.246420162467672,22.71477293883597,16.784542749452,17.801930692044966,8.88832490115481,16.737075785378597,12.507993130950723,14.294092908402314
