date,asset_QQQ,asset_SPMO,asset_AIA,asset_XLE,asset_SCHD,asset_GLD,asset_138920,asset_EWY,asset_192090,asset_200250,asset_EWJ,asset_TLT,Current Portfolio,KAW Core Revised Internal,QQQ 100%,benchmark
2016-09-30,0.010377319116652517,-0.006600344277215453,0.025547301638674247,0.024954207997707867,-0.009686867633696972,-0.004690636301625362,-0.0022768670309654127,0.019721521751174143,-0.022401991288114487,-0.020862308762169657,0.009425678083688105,-0.026414149512887453,0.003161707907344442,-0.01042178682589157,0.010377319116652517,-0.011445897328287935
2016-10-31,0.025753174420541702,0.021538029246718438,0.01869007130148126,0.011585196302975609,0.024684050976103267,0.01026721071242287,0.050114103149246914,-0.008859324913613742,0.0399427116486315,0.0359848484848484,0.04839192924117297,-0.004677560220442523,0.020578149734414575,0.013858589696331655,0.025753174420541702,0.022875115455857964
2016-11-30,0.02289302819844785,0.01208803510864187,0.004743551587044426,0.10468490105649453,0.05170854809375247,-0.06665476037088591,0.025556328233657943,-0.02000356964480776,0.07972456006120887,-0.06124314442413159,0.005752733269151378,-0.06519980576749418,-0.000835996526965279,-0.025172464754180883,0.02289302819844785,0.0559709534556776
2016-12-31,0.058989310509918624,0.07284198931674135,0.010652391397497407,0.05739069013695697,0.0630724557862532,0.02283411366853172,-0.03127648754026102,0.054356264686629796,-0.04152494331065759,0.01606621226874383,0.027228820043044832,0.030021290941541157,0.04341474366556456,0.02932533668430583,0.058989310509918624,0.05297168676610009
2017-01-31,0.00523611827613002,-0.02695274534069525,0.03835475087722151,-0.06774280514585407,-0.04193648843298925,0.012089579807346151,0.004812319538017418,0.04432395579856285,-0.0020700872393908387,0.03641590800191663,-0.0005825323222258261,-0.024642528736385283,-0.001909007620435155,-0.002208695062543848,0.00523611827613002,-0.01257578693807293
2017-02-28,0.012265289046890837,0.008474641562909113,-0.010694989880130734,-0.05038756595022387,0.002937400678679092,0.000721294364240288,-0.009578544061302652,-0.01877173274723798,-0.012149948140465217,0.018492834026814675,-0.01750824227090575,-0.014797779140610534,0.0023942507494713375,-0.004612811329762731,0.012265289046890837,0.007940749034542005
2017-03-31,0.00504459083498654,-0.033427956170392625,0.01803726646526793,-0.029559137693092707,-0.013521494211345852,-0.01913499546028863,-0.06004923509759097,0.04075847819166345,-0.015599220038998052,0.051293690422151705,-0.009729629511874283,-0.021375137049020165,-0.013243715298238274,-0.005279003782092283,0.00504459083498654,-0.013690015918279008
2017-04-30,0.03915220591468449,0.03798647826142787,0.0354539670697096,-0.01824519619285403,0.014062533506379093,0.029033623676822273,-0.021981105602843498,0.015326869857333003,0.020112753314033283,0.04015544041450769,0.01863749736239284,0.027480615529796193,0.028575840851419988,0.02665320426004194,0.03915220591468449,0.021607086376319584
2017-05-31,0.028932734140491467,0.008706058666848149,0.033265840832147786,-0.044699615102978485,0.007620653888664286,-0.010894138427974598,-0.0453328232593726,0.07996036304328236,0.014040328603435404,0.012868410128684005,0.017643642954945138,0.00903228024017455,0.0057068270387299076,0.013752449172813016,0.028932734140491467,0.004312598877015628
2017-06-30,0.0004939713870855122,0.03994326062664011,0.04762651454147804,0.02309132521447199,0.02325593131711945,0.0021577348942756203,0.008014425966740069,0.025596616022701024,0.08896744734128736,0.0008196721311475308,0.037794868233470114,0.03234570551400129,0.01191110939974911,0.024079626752122562,0.0004939713870855122,0.03076462936799662
2017-07-31,0.015726806109420233,-0.0012075599912531043,0.0278172291032055,0.00164502773984454,-0.0076829323655679405,-0.0013365784018719573,0.07185450208706023,0.003290423016406585,0.0006763154335180932,0.04422604422604426,-0.0037203097971779675,-0.030340652461442352,0.009603965947274643,-0.00467120512190544,0.015726806109420233,-0.003852211382655568
2017-08-31,0.02512455925660273,0.014987836220207162,0.01814638105413846,-0.05072443319795439,0.0040803879685642475,0.04646767431218013,-0.06193787668057482,-0.013423370277230173,0.05055420383887532,-0.009411764705882342,0.0033824994150684073,0.038533182736742555,0.02046029642370474,0.0263663470808549,0.02512455925660273,0.007229774595054472
2017-09-30,0.016925820033875105,0.032295894419833715,0.025618944959791,0.12379022528478623,0.048984430132037904,-0.01443387268246843,0.023129386181674372,0.028725604133177374,0.015697375193000518,-0.01187648456057011,0.038579480885154505,-0.0037552039047893393,0.017514408698005288,0.007129487387329313,0.016925820033875105,0.04048801222916287
2017-10-31,0.02553398639619542,0.056642693696685065,0.03325086436434321,-0.027786027525936174,0.015776821927492746,-0.02696372008011061,0.017872669307313238,0.0612914956216819,0.030022802128198522,0.038862179487179516,0.03211175972694913,-0.020003961739226805,0.011299899672798623,0.005101279367967795,0.02553398639619542,0.0034756598166649777
2017-11-30,-0.019121636245736928,-0.012948466944579073,-0.023959964362127995,-0.021232305607451374,0.00238000373129732,-0.03466024427485548,-0.0028473804100227484,-0.03307022322419484,-0.026564998155208408,-0.025067489394523745,-0.0174228033274354,-0.03093950842766291,-0.021315898342566673,-0.025793584100748522,-0.019121636245736928,-0.008685740181639368
2017-12-31,0.0056359652569135665,0.002393894655787321,0.008610604429306834,0.04880746927558999,0.015406317040853157,0.00777649178041484,-0.0317913573196269,0.01800588156947658,0.0048010107391029955,0.006724683544303778,-0.00149966552635461,0.009833192675766877,0.006716271243718452,0.008954655651919675,0.0056359652569135665,0.0016658440426935428
2018-01-31,0.07982287770289176,0.07308791960155459,0.0891793775231402,0.03186949691595209,0.0419038777892049,0.03809449196655801,0.030377506881635874,0.04514499093910862,0.08147868728781593,0.04911591355599221,0.05116668665813395,-0.03193980203823377,0.05999605568170935,0.027480108010810217,0.07982287770289176,0.0593721238970073
2018-02-28,-0.006623730752611912,0.0013438065329440807,-0.06034119556969475,-0.10265582759958036,-0.05023435210517446,-0.01450580379687727,0.04283942371911076,-0.07271947264170098,-0.03825136612021862,-0.05505617977528088,-0.023513754280471866,-0.024221778763389934,-0.014988073500302679,-0.0307778896006482,-0.006623730752611912,-0.030206260990175315
2018-03-31,-0.056242260135971334,-0.05501668638440527,0.002090003870237389,0.0008422350058343575,-0.03957509568853801,-0.009892779000364449,-0.031473010064043905,0.02974638305700328,-0.04569632495164411,-0.04835513277843839,-0.022394331238739573,0.012025186686358325,-0.0343109210491856,-0.014687115201050059,-0.056242260135971334,-0.04307972110502223
2018-04-30,0.0121087677450753,0.021254093294303722,-0.00773540315027188,0.10262232110255831,-0.004281046728252025,-0.002591646928578939,0.02777252975628186,0.009017239652877818,-0.030909551558145454,0.04498125780924611,0.006351252794866591,-0.014012998453438397,0.012567608675364043,-0.0017044199767478688,0.0121087677450753,0.012219358771209166
2018-05-31,0.06710445693399691,0.04973803924658915,-0.0029416275628235677,0.040053921603629306,0.02794014440083381,-0.002258495292760343,-0.03529411764705881,-0.036398514392904535,-0.0005228758169935066,-0.015942606616181743,-0.0051691006107742465,0.030059239322521636,0.031757633265788225,0.013500630682896522,0.06710445693399691,0.034365810744575453
2018-06-30,0.04946627233785006,0.037461846236284124,-0.01414082328692734,0.04349440122687209,0.0448140692153729,7.702618975224951e-05,-0.15539253048780488,-0.026131316283282358,-0.07716453047345018,0.010935601458080146,0.013587081557741687,0.044285130753516144,0.01889433594399145,0.01568836842824563,0.04946627233785006,0.04355226617021146
2018-07-31,0.020312539672223906,0.027651574133751744,0.005044977946808471,0.007980166825999557,0.037664108111247874,-0.029694965756958847,0.006204173716864103,-0.014039459437887647,-0.00779478458049887,0.0657051282051282,0.0031838015083460736,-0.021704462084708886,0.005193306608299474,-0.0026942544699774737,0.020312539672223906,0.029327778165219476
2018-08-31,0.06089791934992661,0.04763008727456608,-0.00796212204060942,-0.03193040330153507,0.02588821828761123,-0.01852145921337256,-0.05930493273542603,0.0038166961943193467,-0.04570775603485211,-0.008646616541353347,-0.002389683086553185,0.016080614467897325,0.01923688511014949,0.005364236133688894,0.06089791934992661,0.03493542443810238
2018-09-30,-0.005623139074699579,0.010813988634496674,-0.008523046764203346,0.02157571479608089,0.009570016715588325,-0.009403659365775696,0.018948873793350085,0.011256984137084869,0.011525220775333134,-0.08722032612817598,0.03161209856424807,-0.03137707817214885,-0.001088520263662262,-0.014852087856523371,-0.005623139074699579,0.0031137416655875327
2018-10-31,-0.06509306283094429,-0.07747569231182616,-0.09952672019320385,-0.09304158536981144,-0.03757835120288944,0.04450553933722201,-0.02210526315789474,-0.12699437046845008,-0.07265463154779517,-0.06564187785625264,-0.06870668414921077,-0.007147935045916598,-0.033664860032627794,-0.028860501193994557,-0.06509306283094429,-0.04785530633941726
2018-11-30,-0.020778693580749796,-0.0026010512256837703,0.03122613045579259,-0.033527135160996036,0.014898018884913489,-0.014851646411977115,0.04054538930749918,0.021419438230007026,-0.010052656773575919,0.11116051578479325,-0.00922546867827334,-0.0006295998941098224,-0.009461074186347666,0.006099172920228369,-0.020778693580749796,3.5128857435395844e-05
2018-12-31,-0.09215393137227235,-0.09418782571796058,-0.02262089032286363,-0.12696032571619065,-0.08683773110326887,0.050195656524850696,-0.009770114942528774,-0.008246882784558207,-0.036911669890393295,-0.00800320128051224,-0.07313558863036418,0.0569635822526382,-0.0436328059847768,0.0010947456293976393,-0.09215393137227235,-0.08863617932285217
2019-01-31,0.08889321964875307,0.09189700479162277,0.08578946706335056,0.10738179588408969,0.059218775089929565,0.020724547541037364,0.03598374927452119,0.08344184502085428,0.07882845188284526,-0.03106091165792657,0.0588046367280477,-0.001939553537143368,0.06553323122371275,0.03205006327812155,0.08889321964875307,0.07300253510821819
2019-02-28,0.03557696674316291,0.04503704855420154,0.0043397939495231075,0.028675440398125307,0.04627765531374872,-0.0006252823714888445,-0.021848739495798353,-0.021687805172162733,0.14923983865963386,0.00915903413821817,0.00698240180193177,-0.008339119661788796,0.02189211844007053,0.017636669696997745,0.03557696674316291,0.03809448817146466
2019-03-31,0.05715790907627416,0.04587939939922481,0.02680883979176807,0.03888381030972177,0.03299783544724577,0.000991857700292087,-0.02405498281786944,-0.015395572047066208,0.06600971922246224,0.12046204620462042,0.023972797554200787,0.07391286181511258,0.03091651053321061,0.047204898712190954,0.05715790907627416,0.03564845465649524
2019-04-30,0.08190900613271168,0.036113999995549095,0.059730528894329504,0.02535803985245777,0.058467900471765866,0.01870491967540433,-0.04624413145539907,0.034430643546001116,0.03621628466506266,0.020618556701030855,0.038631603973284134,0.00509441704444713,0.04456234493656046,0.028823992907325003,0.08190900613271168,0.06740788817044252
2019-05-31,-0.06243311655945827,-0.0037119381325296796,-0.07752511029384801,-0.09183027601150351,-0.056028776228821964,0.039548286074311045,0.016613339896628165,-0.07661022119424732,-0.07808872051814741,0.039321789321789424,-0.02817633595870017,0.09146298946456,-0.020982436825273804,0.012669541130236965,-0.06243311655945827,-0.04355377236532809
2019-06-30,0.046141598394596306,0.019270774137273072,0.05174126329790907,0.06369350486235947,0.04320364038299762,0.050156084425681424,0.009078804018883835,0.04758009878455649,0.0363202545068928,-0.026379729260673335,0.01580655595301872,-0.01842049288427583,0.042472861514511594,0.01888127324395704,0.046141598394596306,0.04000230315310915
2019-07-31,0.050624940678893005,0.035495149579636065,0.00034348733226297057,0.010379160298215728,0.043678361231763496,0.026732090471516257,-0.02039347408829173,-0.04999690164030024,0.022128421591199876,-0.045276292335115875,0.022328607878696616,0.029288278460946948,0.03276300555471036,0.018712341073130936,0.050624940678893005,0.04217745176636578
2019-08-31,-0.0017534349742177602,0.013681211559949391,-0.03527246335458689,-0.06714125205186017,0.0043727038169179,0.09808924788625406,-0.03355375949057071,-0.021731686369522607,-0.014766612438993909,-0.03211351755041081,0.009524758139609846,0.1300086273853931,0.024285515304887418,0.05363525662545803,-0.0017534349742177602,0.0005378721332285341
2019-09-30,0.0015210244324226352,-0.004529987198973462,0.02818730090678012,0.03145627196057221,0.030091797825674282,-0.04127834679240139,0.016472377090724688,0.04980260152935667,0.0041915407087513845,0.051697530864197594,0.0443146812449422,-0.03418371750031446,-0.007220256177030948,-0.004398989114468618,0.0015210244324226352,0.01172198981871575
2019-10-31,0.013915402723067682,-0.031239623158245133,0.01311971450527416,-0.04897728413537772,-0.015509181259393268,-0.0037295942698365447,0.039142358514086206,0.016023578663950433,-0.0011383759170250363,0.013206162876008731,0.0045810532024705974,-0.03944422507298673,-0.001545650420384576,-0.010201863384742707,0.013915402723067682,-0.0071594025318534316
2019-11-30,0.052597293395745925,0.03135141968817767,0.01805377316405088,0.027666807412249694,0.04003912127120435,-0.02101516522254465,-0.05026391554702492,0.003542663329477058,-0.0012663036596175514,0.00868935553946426,0.024365155620559964,0.007319655667750169,0.01858200538999833,0.00938913537968428,0.052597293395745925,0.048049888492659454
2019-12-31,0.022523156853436088,0.004120430440498479,0.07117572525581872,0.03963105227763131,0.006385841312657847,0.020246199987168367,0.04281924971580153,0.06678191069390671,0.05058957778623041,-0.001435750179468731,-0.008489753070905492,-0.03596408725337985,0.022575622889023386,0.0052470541865711155,0.022523156853436088,0.01099260967868565
2020-01-31,0.055842677658777706,0.05516528080304339,-0.03351438507002058,-0.08446634215719728,0.007028538385039029,0.07082443375242797,-0.05862403100775193,-0.047443593795867045,-0.0687907313540912,0.005032350826743359,0.0002631594743862653,0.09065624620346036,0.04058824843426056,0.03844709034113076,0.055842677658777706,0.02619505688549273
2020-02-29,-0.041431558701179094,-0.06424061188345609,0.016272563336785062,-0.1356200653176871,-0.07502556686736517,0.013885738309998619,-0.014153371075656174,-0.027234570167475214,0.07452047693105235,-0.05257510729613735,-0.06425699442709909,0.08799188395805757,-0.03039773783112768,0.014002741376777369,-0.041431558701179094,-0.060401517123607196
2020-03-31,-0.06876354717089939,-0.0814263447957072,-0.09602495468467032,-0.3408107617641093,-0.11493715491780787,0.0021828309864477813,-0.0019577133907595634,-0.14251759427954225,-0.06657821734410807,-0.2736881842204606,-0.06329031497747817,0.0684651851752347,-0.06331287317110389,-0.04088251588323638,-0.06876354717089939,-0.12100637041749096
2020-04-30,0.14466037559337686,0.11388336226910822,0.08413539295260719,0.3307808897560234,0.14230565760942016,0.08713067857395806,-0.06904668497449984,0.11734514804083718,0.0671921436878149,0.10758835758835761,0.07315316352830248,0.019207359866069806,0.11826160213741309,0.07978655962304902,0.14466037559337686,0.12355628526199713
2020-05-31,0.0894998389159003,0.08396446147614478,0.0007234904230297712,0.01982565840272188,0.040081352857263886,0.029916368916486746,0.010394718359320043,0.039536231682982814,-0.018525245187068662,0.02064758329422811,0.06373116864167727,-0.007287661790121858,0.05644578451904962,0.023284950129408254,0.0894998389159003,0.06925517048037588
2020-06-30,0.02887691652599922,-0.007059023736085246,0.061989557884291724,-0.042584475802336264,-0.038117930329997995,-0.005477964891599019,0.006256082302238397,0.03254307581513438,0.04749568221070821,0.0386206896551724,-0.032925950558471806,-0.028720795128099885,0.006781839458917025,-0.0023588927512626333,0.02887691652599922,-0.01481212684087041
2020-07-31,0.06555565411443487,0.0687102576167582,0.06405829182178802,-0.055098722943503264,0.045188578079529806,0.09974138771487584,0.03868471953578334,0.047015444241185644,0.17053350606524553,0.0863213811420982,-0.018032034334329428,0.036656680309264056,0.06781507722170858,0.06671200409035345,0.06555565411443487,0.051089932862508736
2020-08-31,0.1070970345436697,0.08262854866865821,0.03273656022837734,-0.012642542709932036,0.048975518832305553,-0.005347265187221062,0.07488693801542956,0.04441403307100655,0.04990441694335446,0.04563977180114098,0.06565597832761871,-0.05247660775103791,0.05547188855272583,0.013751997580185516,0.1070970345436697,0.06753057327459566
2020-09-30,-0.07931608796650502,-0.044837949473024774,-0.03187215037028579,-0.15733969538596793,-0.04731183403725958,-0.051502312682141005,0.030936765251825316,0.006616972779985186,-0.05414470531863924,-0.04481683554169913,0.009447100138030962,0.001046361187977407,-0.06021636274095717,-0.030059364524239837,-0.07931608796650502,-0.056304911315446016
2020-10-31,-0.05585638579107577,-0.0657175079717881,0.013720480757234643,-0.07532795438264295,-0.022439220723579845,-0.043630500558318186,0.051494418437162404,-0.02728375848225284,0.004660587639311098,-0.00081599347205219,-0.053787675526133505,-0.07452703548921735,-0.04412412518573148,-0.04345906536056429,-0.05585638579107577,-0.053638251224626066
2020-11-30,0.08745263289850258,0.052928253241052436,0.07578416511880093,0.2513998173152121,0.10645000918935077,-0.07518161583076932,0.13036529680365305,0.15124370206962423,0.04780153287615985,0.09146590445079616,0.08094112148683896,-0.0060334441508946846,0.044193139172753824,0.03052819221006621,0.08745263289850258,0.08404947457871903
2020-12-31,0.03535344035265253,0.016078389232718093,0.06352049915140556,0.04245029369637665,0.013723936471428111,0.05487325290432454,0.07564128458897201,0.1239593101971821,0.019153031761308892,0.06322484100261883,0.03894296146398646,-0.024174994756017587,0.04101423907504258,0.027495901910375445,0.03535344035265253,0.020229711772993486
2021-01-31,0.02317483993688252,0.023040213992279623,0.09479110249757605,0.0473013382426688,0.014650251976749962,-0.01115678529513875,0.05426720495728099,0.04104492899496415,0.06157333081499661,0.006333567909922566,0.012561273894772684,-0.01754660122458962,0.018770685371922995,0.005970916170912508,0.02317483993688252,0.013379039886860955
2021-02-28,0.004805845486405724,-0.008352956343504414,0.017535482257186707,0.23209788769049267,0.06709481734291955,-0.0568041331544098,0.024935435034286302,0.004664776714833341,0.02517569611244541,0.0692307692307692,0.02462343064471817,-0.05153226027306501,0.00047104363863766313,-0.010001535206273116,0.004805845486405724,0.03412569107954133
2021-03-31,0.024502211575157196,0.023842898668812618,-0.01990190772253353,0.03713537525146271,0.09726550066336159,-0.004304638559085472,-0.021287687896428875,0.027018498630055454,-0.060569246789309306,0.0300850228907783,0.011639884153143765,-0.045620196176347716,0.015521381298694362,-0.002217900274183039,0.024502211575157196,0.05293772647497863
2021-04-30,0.03977121546110807,0.03440651393894112,-0.01792925714320237,-0.01164527959152628,0.003427456495195491,0.016734904251613614,0.10236150568181812,-0.008836142656478474,0.011361537040458058,-0.03269841269841267,-0.034009294142130275,0.00624717727540447,0.027912095049827324,0.005320010678023486,0.03977121546110807,0.03369631501624393
2021-05-31,-0.002486324922903238,0.0016906920590793462,-0.00021254492553479665,0.06728939160623781,0.042154280232743924,0.08716604853475562,0.026093259241362743,0.026030946903680796,0.0569001735318293,0.06202822448309808,0.027013491124172173,0.00966320995382497,0.03229942395401294,0.03784103236385458,-0.002486324922903238,0.01627113127076285
2021-06-30,0.07431937243999709,0.08355004687566714,0.01980958825531709,0.053814080010790466,0.0009605032097261823,-0.06125486401940183,-0.08814064830076129,0.023642075061256707,-0.016332526788800594,0.012360939431396822,0.003018870505062665,0.055686648053190124,0.019490004338282126,0.013687733781823346,0.07431937243999709,0.03368304295862057
2021-07-31,0.040010262505908,0.03360917177728795,-0.07386300615238617,-0.0730015149112967,0.017635008321370105,0.03666133597105947,0.0438113272508176,-0.036985897353984165,-0.06105596064306418,0.009157509157509125,0.004646250510495609,0.04866187538755562,0.025772459160404076,0.02055742925414026,0.040010262505908,0.035766746540037975
2021-08-31,0.05705125894265395,0.0608456607861545,0.003993615631840308,-0.006067302621082238,0.03545162209365782,0.013486519758096671,-0.046425331904015876,-0.009279205808164437,0.01291167664670656,0.11675741076830004,0.03375946310384159,0.010812748325275567,0.03248837583530105,0.02715892567364767,0.05705125894265395,0.044447084128028
2021-09-30,-0.03622426351217134,-0.02709589820262981,-0.03840451143060486,0.11311527437197966,-0.015871848727255,-0.011090704700067566,-0.027672085783465916,-0.049229056457099074,0.03177535562534639,0.044420368364030294,0.049486646598233985,-0.007856398623115046,-0.01851174694814202,-0.00477202739844987,-0.03622426351217134,-0.025774610118277086
2021-10-31,0.06374144701409734,0.05886864026948202,0.009013797713243621,0.08804373045435909,0.029625494234930327,0.0007804266734030563,-0.02792600498043396,-0.028117528596452446,0.0071620411817368,-0.011410788381742698,-0.03978320336292995,0.010497509120741544,0.036311781368482246,0.008042326227942646,0.06374144701409734,0.05538188788957221
2021-11-30,0.04038738706298073,-0.00967248046912561,-0.024601024711730535,-0.03109688778884223,-0.000904662345773799,0.012980555320772247,-0.013266239707227845,-0.028229006500924747,-0.007555555555555538,-0.04249737670514164,-0.010849715476656585,0.048289080047202004,0.013085439270227366,0.013975802013969673,0.04038738706298073,0.011823513107091177
2021-12-31,0.011835923222217382,0.02271731954998324,0.01250345853871293,0.02113699542922154,0.06520100885879399,0.019890186455156833,0.08558182661103375,0.047613606592079805,0.030452306314375344,0.01972602739726037,0.015938557398282427,-0.027862030168112284,0.02273839146870873,0.012194296211468364,0.011835923222217382,0.045501176199087334
2022-01-31,-0.10657720328927134,-0.06772203358705342,-0.020941898051050956,0.20533356702543348,-0.01653723124081996,0.0005522230095484915,0.07456440040997614,-0.08150528595148943,-0.05649717514124297,0.009134873723804393,-0.046493543420541794,-0.016071864030316463,-0.03517371737926149,-0.029893453727822893,-0.10657720328927134,-0.03855518362585819
2022-02-28,-0.019020934946914925,-0.006673410742144226,-0.031244798944949692,0.07017758901006488,-0.017241658762115808,0.06229761976885784,0.1237580478499325,0.020634819376244895,-0.005435283279594638,-0.024760383386581486,-0.0018645060011608372,-0.026188501170421374,0.018303406045562087,-3.23571848413369e-05,-0.019020934946914925,-0.03764913971505013
2022-03-31,0.061458045514108495,0.05017887911578045,-0.03842145872679903,0.10882444096123112,0.04447486318121863,0.02702531914348727,0.01655113877493286,-0.00240604273510292,-0.06595035198221566,0.028938028938028992,-0.007309573246455314,-0.04109284692047632,0.0437161927498804,-3.350891779959654e-05,0.061458045514108495,0.05224122088788952
2022-04-30,-0.09484318317235874,-0.041748402266167606,-0.01667885516894263,0.029904425624584396,0.004426473070388903,0.025895318889220587,0.030893403840801525,-0.019922098587309534,-0.05236017453391506,-0.0018572565667285268,-0.03726383676321321,-0.05113947946345998,-0.02926150641514291,-0.02726989244009099,-0.09484318317235874,-0.04436191337212114
2022-05-31,-0.03949708816757824,-0.008830079318821626,-0.005679899253861254,0.13248389216606538,0.014052317271277648,-0.05584417826050314,0.03300485961123112,-0.003507729939267623,-0.005023022185014603,-0.04837852206273263,-0.007119154224408231,-0.04600384022921655,-0.023208687744890925,-0.03269017217791599,-0.03949708816757824,-0.02180884568192709
2022-06-30,-0.055355749194164305,-0.047908333585074514,-0.001015179627820939,-0.14003453940486976,-0.045481775465682106,0.020781228138940122,-0.06292061417837314,-0.11310660269925166,0.14955826672275974,-0.04469273743016755,-0.03961761583464807,0.023803070567630202,-0.03279899924787394,-0.000902424685709757,-0.055355749194164305,-0.048492545700495215
2022-07-31,0.13201998509201118,0.0853138630910033,-0.033177457279201295,0.10296544214751391,0.045093472851156946,-0.02025330650948476,-0.025380002789011313,0.04656891369250071,-0.06916742909423601,0.0888888888888888,0.06898397279036672,0.0302283342036187,0.05740315503953189,0.031580220570969354,0.13201998509201118,0.09839730982564698
2022-08-31,-0.01681446568916789,0.005753861971889318,0.017299772006538205,0.06386287739078123,0.00810768996661726,0.00587025997631474,0.002861639719559328,-0.008812225353822645,-0.014546884214664879,0.04779806659505903,-0.010876491691017565,-0.010812815777744622,0.0013456932516438598,-0.0013629224208386885,-0.01681446568916789,-0.005911989153505992
2022-09-30,-0.04676164733874277,-0.00882487532542331,-0.10152930232851087,-0.0363535387788102,-0.013515512356594539,0.034720645369005654,-0.028820088457697235,-0.12861680423568078,-0.028825054857370858,-0.005125576627370565,-0.02874821552977802,-0.022250447245911076,-0.016285036352752413,-0.02037127986105231,-0.04676164733874277,-0.03300654371638134
2022-10-31,0.03380315142007606,0.12903719291670956,-0.08759947325645334,0.24220823979572614,0.10552264998914751,-0.023695449588070128,-0.004407227853680085,0.08744412633791132,-0.10937660470370747,0.04430705821741365,0.017240366284756448,-0.06524647016760121,0.03686425649184903,-0.008053813857036277,0.03380315142007606,0.0748342817456189
2022-11-30,-0.016037311225082118,-0.038192813409968496,0.18416537782632636,-0.055811454378333125,-0.003999315775715995,0.011443473381349767,0.03423343662387479,0.09224365719259398,0.035055350553505615,-0.013320177602368033,0.040628021044930795,-0.0010565349452716921,2.046328893851447e-05,0.011226454821109387,-0.016037311225082118,-0.01589760882028357
2022-12-31,-0.1246566392886651,-0.07056963935472138,-0.028328244662085167,-0.07369430531366572,-0.06847522694818675,-0.014948641591758793,0.034170352404051973,-0.08409730795043857,-0.011809269162210367,-0.07999999999999996,-0.0524154881394181,-0.05317620378076249,-0.06551623335776291,-0.05540812299805956,-0.1246566392886651,-0.10392324255553409
