portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
Sample Portfolio,up,0.03041114868884282,0.04164722712077806,-0.011236078431935248,52,18,34,52,34.61538461538461,0.007559424859732851,-0.021186638998112475,0.7559424859732852,-2.1186638998112475,-1.1236078431935248
Sample Portfolio,down,-0.027068323542322505,-0.039437567203558524,0.012369243661236023,28,21,7,28,75.0,0.0194224865340283,-0.008790484957140804,1.94224865340283,-0.8790484957140804,1.2369243661236022
Portfolio 2,up,0.04251816949466601,0.04164722712077806,0.00087094237388794,52,24,28,52,46.15384615384615,0.028455392819109502,-0.022772872293444827,2.84553928191095,-2.277287229344483,0.087094237388794
Portfolio 2,down,-0.030450885652456506,-0.039437567203558524,0.008986681551102021,28,18,10,28,64.28571428571429,0.024314947575765328,-0.018604197293291925,2.431494757576533,-1.8604197293291924,0.8986681551102021
Portfolio 3,up,0.04260578837749052,0.04164722712077806,0.0009585612567124414,52,23,29,52,44.230769230769226,0.022901930809461613,-0.016444800802364486,2.2901930809461613,-1.6444800802364485,0.09585612567124413
Portfolio 3,down,-0.032059840776689184,-0.039437567203558524,0.0073777264268693405,28,19,9,28,67.85714285714286,0.017301608101690926,-0.013572690442198459,1.7301608101690926,-1.3572690442198458,0.7377726426869341
