metric,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
alpha,0.007811428986367316,0.06464771598790371,0.05229678737730578,-6.245004513516506e-17
beta,0.6682738956860654,0.8466482048758045,0.8945117313219141,1.0000000000000004
calmar_ratio,3.0556351731504936,3.9165442230717202,3.1649244748520604,2.7599339703338144
excess_kurtosis,-0.2754321671783577,0.07338084013833202,-0.05577538219023781,0.18862521288012646
historical_var_95,0.054808697774836906,0.07730294107307827,0.07925844242268701,0.07933059104830867
modigliani_modigliani,0.15831348542568324,0.1985774974886524,0.19647617303171183,0.15921058928712306
r_squared,0.8332253106686934,0.6751544707810255,0.7888664336911735,0.9999999999999998
skewness,-0.42606215630411204,-0.2946308076078078,-0.4299981529566394,-0.34186494862119926
treynor_ratio,0.1422826052446718,0.20706563990623952,0.18919547073153659,0.130774339287123
