year,Sample Portfolio_return_pct,Portfolio 2_return_pct,Portfolio 3_return_pct,benchmark_return_pct
2020,19.59234849265541,27.405135553794334,29.791568933807877,18.3316156149959
2021,15.487648535873078,12.238479594026085,15.935410674133866,28.728780803321573
2022,-17.306550429515298,-9.956658209224278,-11.600913506838173,-18.175361295122915
2023,18.797377142716186,20.728399430102364,28.661559746486766,26.175777831245163
2024,18.652645621765252,21.155104661273327,14.543775421430617,24.886476304115313
2025,24.216185686119363,54.37907989363959,42.54505915457989,17.71905551191473
2026,7.902799988057829,19.884098237785985,20.340707668952952,13.081637433046666
