portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.105732499986041,0.16657054576456676,0.15933005767236505,0.09367564385681215,0.2825841789632584,-0.07052371515529599,-0.08226375421437548,1.2909997210268833,2.355183709716989,0.15933005767236505
provided,1.0,1.4872336071563013,0.08558706541599692,0.08733516790889817,0.09999463156108981,0.20561541208292677,-0.15434920831004517,-0.15434920831004517,0.4894296779601824,0.7212189040025722,0.08733516790889818
benchmark,1.0,2.112796710772681,0.16737917180941086,0.16581398023299104,0.14302217884753252,0.43411664272495143,-0.1333627352796809,-0.1340308034128458,0.8909048489788299,1.4704361054467285,0.16581398023299104
