asset,optimized,provided
133690,0.21415844158789907,0.12282149037546716
402970,0.2525087811719461,0.04705495965741885
EWY,0.0,0.21406051224109635
168580,0.0,0.05836930492721625
200250,0.0,0.04036495405850674
101280,0.12702213239714452,0.04283497525862282
TLT,0.0,0.1374420866934059
385560,0.0,0.17356549014841582
132030,0.40631064484301044,0.16348622663985007
