roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,22.837344058064414,54.894079776749535,0.9340899341021336,21.01141510499208,67.26056281314985,-2.7990463698499,19.352996853919283,47.401670799764496,-13.33626169188057
3,20.874149303391235,40.048292531603444,9.720026341064303,19.563155725488116,37.88582621868226,8.705104842094858,18.66642778600801,28.6782161753544,10.561464455422055
5,19.82993433507392,28.060920716666125,13.078794549680772,18.905492719600637,26.12254934771332,12.588851809699753,18.01270698285999,23.08189890508259,12.515368801921767
7,21.66851212911391,25.676112605748514,17.050268755013587,19.77179186952347,24.905212171980274,15.940441231448666,18.76665294492272,21.497137312182613,16.660524033673596
