portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,2.1057324999860416,0.15933005767236508,0.28258417896325794,-0.0705237151552961,1.290999721026883,2.3551837097169885,16.657054576456698,9.367564385681218,-8.226375421437549,15.933005767236509
provided,1.0,1.52047004043973,0.09188927176475048,0.22680565004223618,-0.15227215869807487,0.5378195329568577,0.8000899163276756,9.05625834092616,9.946541711573492,-15.227215869807464,9.18892717647505
benchmark,1.0,2.112797159984066,0.16581400690474568,0.4341166427249519,-0.133362603773302,0.8909058139182299,1.4704379762340825,16.737922316150964,14.302205387811481,-13.403059647545291,16.581400690474567
