ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
133690,13.118723442764269,21.415844158789955
402970,5.552183201187212,25.25087811719461
069500,21.384813296435,0.0
168580,6.985765034782922,0.0
200250,4.692636734141182,0.0
101280,4.39313826548627,12.702213239714395
TLT,30.343422083888644,0.0
132030,13.529317941314517,40.63106448430105
