ticker,name,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,expected_return_pct,volatility_pct,cagr_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
QQQ,Invesco QQQ Trust,1.0,6.386463377932391,0.22590766988075753,0.5792844213364001,-0.2782342480105694,0.9809747979214782,1.6193269204289926,-0.1031759477417532,0.11548152492830766,0.2584522580869588,0.2619572749630361,0.18283178360086794,,0.22877786848579906,22.590766988075746,19.114950016234772,22.877786848579905,19.114950016234772,-27.82342480105695,18.225310732938972,19.973516290637747
SPMO,Invesco S&P 500 Momentum ETF,1.0,6.515183866779996,0.2276956718365913,0.6635801811958535,-0.03967598591260224,1.0010925059105718,1.7336632943125219,-0.09877775710493142,0.1786103586685337,0.26708965694439213,0.3908777533947363,0.23859683225976624,,0.2315053344647382,22.769567183659127,18.90942576562398,23.15053344647382,18.90942576562398,-19.003653477100045,21.845187642153117,20.787764176047197
AIA,iShares Asia 50 ETF,1.0,3.391282804447074,0.15416400727786542,0.4382786492763644,-0.17357230949154445,0.6067449596138716,1.04433538297842,-0.09782884226422106,0.3661486843268471,0.6628275858805392,0.3899097612870699,0.17467117865348736,,0.1453265655939755,15.416400727786542,19.080369413424254,14.53265655939755,19.080369413424254,-37.196112268503015,20.945748887030454,21.203729109476846
GLD,SPDR Gold Shares,1.0,3.992904628487236,0.1658434431964755,0.6148184716811123,-0.06704817652936479,0.845807563149117,1.5898714417851352,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,,0.16629894264400003,16.584344319647553,15.068275712237778,16.6298942644,15.068275712237778,-23.82431439388064,18.332074486395257,15.676920658311195
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.5840424581512065,0.191653739968018,0.7624169509632657,-0.35720199835343935,0.48798265359554194,0.7812159283508533,0.035413292210946246,0.35990437024539634,0.4260028168383676,0.1738291324577932,0.29926636622466907,,0.15238345979458257,19.165373996801797,31.406631209649056,15.238345979458256,31.406631209649056,-56.819585230933846,21.798919616200628,26.239157537548397
144600,KODEX 은선물(H),1.0,2.7547770700636933,0.1722030136295977,1.3635852240765045,-0.1557017543859649,0.37408961318714445,0.6866411420507985,-0.0938759065269944,-0.10789369297897633,0.6614952718676126,0.3389055902571547,0.17767522115638945,,0.11917627591013935,17.220301362959766,35.769019327583166,11.917627591013936,35.769019327583166,-48.35135135135135,46.83011130302887,40.064490545749806
SCHD,Schwab U.S. Dividend Equity ETF,1.0,3.8072574380739796,0.16021703915964197,0.4130496441846552,-0.02572804645274429,0.8259022416405576,1.3379173800538788,-0.0007309114436574449,0.23539076644439016,0.29219786853945107,0.1780804989660154,0.13929478554076913,,0.16014553130147258,16.021703915964196,14.750197472699625,16.014553130147256,14.750197472699625,-18.133931493040844,12.705425622128013,13.065312921529113
