kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472278541632823,19.210170150726764,13.398112098068356,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3432928747749777,19.28734214847073,11.499993545665012,15.805137048980612,27.048365959505134,0.0,47.61632456889856,4.272242778485374,0.0,5.257855752180391
benchmark,Benchmark,0.9194016732905268,17.690014057458026,15.064722744376201,,,,,,,
