ticker,provided_contribution,optimized_contribution,unit
QQQ,0.8418768066067844,0.7075236626527068,monetary_initial_value_1
SPMO,0.9463826088456269,1.3588712797884503,monetary_initial_value_1
AIA,0.6235827781833473,0.0,monetary_initial_value_1
GLD,0.5500242856682327,1.8493986817529646,monetary_initial_value_1
XLE,0.6299739473249051,0.19021630202844217,monetary_initial_value_1
144600,0.2287816894689044,0.0,monetary_initial_value_1
SCHD,0.31646477259475864,0.17614082754790888,monetary_initial_value_1
