asset,optimized,provided
QQQ,0.2753683367456578,0.3814071529361275
SPMO,0.5074112233780131,0.08032537637641798
GDX,0.027976468505079063,0.12786215296673792
GLD,0.15718982983619423,0.0
SLV,0.0,0.10933773383991187
AIA,0.0,0.14728745796291962
XLE,0.03205414153505576,0.153780125917885
