portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,5.551172370357526,0.17285706849865834,0.1686782622548036,0.12892157963472162,0.3744612529993345,-0.10175051999809037,-0.18405394085029336,1.1256359305088726,2.0009281773358816,0.16867826225480356
provided,1.0,5.738447521453509,0.17648265013044706,0.1766958140696621,0.1628452260466367,0.4446034599689417,-0.10977948983510433,-0.22478044546469933,0.9403795111918472,1.6089426607192137,0.17669581406966206
benchmark,1.0,4.28687049721886,0.14499543397168746,0.14742840055275533,0.1505159707298984,0.31223874908869687,-0.18175365018569756,-0.2392715478120332,0.822961842202371,1.2990299020044682,0.14742840055275533
