portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,0.31161230138687657,26.98408682250173,31.128463383794337,19.131117114042205,17.546151220210394,11.72738760597114,17.285706849865832,12.874728470234206,14.259549843959302
provided,-0.16583461497140517,40.65086941535865,28.089504647804663,18.62149113420657,17.40379174502893,15.505869639182324,17.648265013044707,14.029001170430785,16.567819566586607
benchmark,4.215426264503974,19.49552594974533,19.203381087094318,12.757047742850268,14.981875209678442,10.130213504869822,14.499543397168747,13.061447067302762,15.876061889392664
