ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,38.14071529361275,27.53683367456578
SPMO,8.032537637641799,50.741122337801315
GDX,12.786215296673792,2.797646850507906
GLD,0.0,15.718982983619423
SLV,10.933773383991188,0.0
AIA,14.728745796291962,0.0
XLE,15.3780125917885,3.2054141535055756
