metric,unit,optimized,provided,benchmark
alpha,percent,7.465703601252644,4.474915665,4.163336342344337e-15
beta,ratio,0.5881164031728305,0.7876786845232548,0.9999999999999997
calmar_ratio,ratio,2.9803806234100048,3.300440879009639,2.602771183931476
excess_kurtosis,ratio,1.5973442122972954,1.7722738695542426,0.4807543869662858
historical_var_95,percent,2.986501818317415,5.310609108486855,5.537160499592453
modigliani_modigliani,percent,24.07988419345177,21.122181443695908,17.690019306958106
r_squared,ratio,0.5834345087622321,0.7843951002725577,1.0
skewness,ratio,-0.40566318847580507,-0.487249493619774,-0.5554177653916968
treynor_ratio,ratio,0.26498608284558134,0.19513902117504536,0.13850536548337422
