asset,optimized,provided
QQQ,0.31202949879271247,0.23316787100809763
SPMO,0.20139748537769434,0.23093825316393354
AIA,0.05587641467241675,0.14205172605447766
GLD,0.3206014300276208,0.057338525339812894
XLE,0.0,0.23390516659332236
144600,0.0,0.051621962630559834
SCHD,0.11148866345527797,0.04487402302280228
138920,-0.0013934923257224096,0.006102472186993973
