date,Sample Portfolio_drawdown,Portfolio 2_drawdown,Portfolio 3_drawdown,benchmark_drawdown
2023-12-31,-0.017623500155571348,0.0,0.0,0.0
2024-01-31,-0.01544265422265978,-0.019949165918371037,-0.004409724777712842,0.0
2024-02-29,0.0,0.0,0.0,0.0
2024-03-31,0.0,0.0,0.0,0.0
2024-04-30,-0.03056037434182124,-0.003360096100720078,-0.021516988518936908,-0.04031968384886053
2024-05-31,0.0,0.0,0.0,0.0
2024-06-30,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0
2024-10-31,-0.0056375210364359996,0.0,-0.007763204480450314,-0.008923539734813524
2024-11-30,0.0,0.0,0.0,0.0
2024-12-31,-0.028356230598454824,-0.029388665235527744,-0.027722571696658704,-0.024060374693348985
2025-01-31,0.0,0.0,0.0,0.0
2025-02-28,0.0,0.0,-0.008840002285737225,-0.012694941488541445
2025-03-31,-0.015324864977214414,0.0,-0.009626429658039837,-0.06770680160569331
2025-04-30,-0.010436550094214403,-0.009499377984211632,-0.005941565130973658,-0.07578993950540813
2025-05-31,0.0,0.0,0.0,-0.017707910509884517
2025-06-30,0.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0,0.0
2026-02-28,0.0,0.0,0.0,-0.008642046247570145
2026-03-31,-0.06209886749682736,-0.08447387315567656,-0.08328589870104552,-0.0575948723923958
2026-04-30,-0.009824768838535558,-0.018992821375331537,0.0,0.0
2026-05-31,0.0,0.0,0.0,0.0
2026-06-30,-0.02703828768631178,-0.04605858221500736,-0.03543311610845501,-0.010292566443839024
2026-07-31,-0.033733104661291646,-0.0648336178642186,-0.08773859732956546,-0.00994797093102262
2026-08-31,0.0,0.0,-0.023898920124685086,0.0
