date,year,month,series::Sample Portfolio::return,series::Sample Portfolio::balance,series::Portfolio 2::return,series::Portfolio 2::balance,series::Portfolio 3::return,series::Portfolio 3::balance,series::benchmark::return,series::benchmark::balance,asset::SPY::return,asset::GLD::return,asset::TLT::return,asset::QQQ::return,asset::SLV::return,asset::GDX::return,asset::AIA::return,asset::XLF::return,asset::XLE::return,asset::EWY::return,asset::EWJ::return,asset::INDY::return
2026-08-31,2026,8,0.03623751425484826,21577.702345609505,0.07729129253994754,34856.31680472459,0.06997958810709795,33627.56408124611,0.0267994025821654,26145.13007087515,0.0267994025821654,0.0992625397928133,0.007324219389085895,0.041817497259588166,0.14839572893793185,0.3294197593085566,0.03888795835103109,0.013523015039246689,0.07405541400355853,0.1512412067710558,0.037774628063917515,-0.0025142996651785765
2026-07-31,2026,7,-0.006880863748543409,20823.124089582772,-0.019681539452187785,32355.517069615657,-0.054226909605359926,31428.229524206785,0.00034817917005858234,25462.743750265276,0.00034817917005858234,0.00857810852984442,-0.04473763223412919,-0.06573877318676935,-0.020759315223688124,-0.01789262463518959,-0.057885053905554096,0.062115239292021895,0.12125773964788422,-0.22189197200242627,-0.009434944624106878,0.00690447023688967
2026-06-30,2026,6,-0.027038287686311634,20967.39789767819,-0.04605858221500737,33005.108412969246,-0.035433116108454975,33230.200608787476,-0.010292566443839024,25453.881239020702,-0.010292566443839024,-0.11684884638695336,0.011659398478035099,-0.00149083123068805,-0.21747402622778766,-0.15688905185695068,-0.001057710310039317,0.0429971735588075,-0.04968884533158102,-0.01909346499348552,0.008786156893088926,0.0199290859080965
2026-05-31,2026,5,0.02974307281115927,21550.0750258898,0.05786432390406429,34598.67429763723,0.0773134786513524,34450.903471535574,0.05262575303750272,25718.5915514055,0.05262575303750272,-0.015436926989543909,0.005333799108614423,0.10568488508947738,0.025052476405646562,0.013591538518504587,0.14431583041072082,-0.010550553302632437,-0.05632857041269368,0.2803558650426692,0.04332212264660584,-0.023106789967728525
2026-04-30,2026,4,0.05573519089243119,20927.623205134965,0.07152286522510083,32706.154764677478,0.09473238469305861,31978.53192616076,0.10505268686597247,24432.79719994577,0.10505268686597247,-0.015408224107347213,-0.008396510942349278,0.15690076873760872,-0.021719925752800906,-0.03792084401042628,0.17173813305863472,0.055904408448808285,-0.02628136791889235,0.30688555170333465,0.05518703775857192,0.034801114119390464
2026-03-31,2026,3,-0.062098867496827324,19822.79589206881,-0.08447387315567667,30523.058187663326,-0.08328589870104539,29211.27790983082,-0.04937956664344334,22110.074470059295,-0.04937956664344334,-0.11051161024305556,-0.04230048153123911,-0.04838259103173448,-0.19825860569063614,-0.20778660614434996,-0.10057615197954917,-0.03511997639435782,0.1026512734916567,-0.1873554462296264,-0.08585037239358739,-0.1048950833640282
2026-02-28,2026,2,0.02282280912998388,21135.272370514762,0.06275484782551198,33339.36333731029,0.059718159450648504,31865.199704509152,-0.008642046247570145,23258.572711287696,-0.008642046247570145,0.08720077925273872,0.04633741628357524,-0.023445318098410217,0.12659060330466843,0.22972399247038666,0.07918797137364386,-0.03761221368769385,0.09539662599183685,0.2365819017130082,0.07757819933034904,0.0023363685225019637
2026-01-31,2026,1,0.03332029949052491,20663.669388144062,0.07895739035692623,31370.699842513543,0.07607717660924815,30069.50425481798,0.014737818820090842,23461.32658062682,0.014737818820090842,0.12273224230545976,-0.0003442013131077504,0.012306465049553683,0.17106495786541798,0.09828612143075399,0.12152595197663985,-0.024283391331581416,0.1418026741972711,0.25910308707177854,0.06167954515311491,-0.0448366006987756
2025-12-31,2025,12,0.001476702218426335,19997.35164240189,0.05125889350291869,29075.012714020064,0.04946038479544104,27943.63165434649,0.0007975029584423865,23120.57966648666,0.0007975029584423865,0.02173350667644791,-0.02658604848543189,-0.006699365349315034,0.2579574169232519,0.03800215761762371,0.04102318389624471,0.030591119098795083,-0.0029601582568700158,0.0939099269242738,0.009046999705594638,-0.007473483404573655
2025-11-30,2025,11,0.014956065463721224,19967.865051782686,0.04002093992778197,27657.328650165982,0.014502130688094809,26626.66648421723,0.0019500049129079766,23102.15562902612,0.0019500049129079766,0.05367817567023114,0.002723456688795922,-0.015610216675696953,0.16359920557907937,0.15500974411071589,-0.03708197982365968,0.018331159557596788,0.026324778093932633,-0.0631958352660974,-0.005272501752970893,0.014911355552132965
2025-10-31,2025,10,0.024958958412688456,19673.625027955874,0.017288392038045334,26593.049801561185,0.05910264220572145,26246.042939463776,0.02383739357630099,23057.193987472674,0.02383739357630099,0.035586670754335525,0.01381079502757454,0.04780380674246221,0.03870661862146729,-0.056806297757817426,0.046194610868935504,-0.027844904335128873,-0.013543840673065577,0.21098634449259945,0.04039391868851716,0.04086438514198032
2025-09-30,2025,9,0.05472179857940784,19194.549075822124,0.09877203639182011,26141.112008841872,0.06844175832726708,24781.396904839097,0.03562033510828466,22520.367132648928,0.03562033510828466,0.11758415768627128,0.035909876913267746,0.053762100913259614,0.1707654197205415,0.20943490163005585,0.11477724151670587,0.0010618593523914477,-0.0031820111232873094,0.10880399989503964,0.02465514484318132,0.0
2025-08-31,2025,8,0.023415438789811113,18198.684337116225,0.05559062820570164,23791.206131059567,0.025594541815135922,23193.961403789006,0.02051948204102305,21745.7753282666,0.02051948204102305,0.049874624687468394,0.0001268142719426102,0.00953970984137853,0.08613442251413272,0.22327655149280767,0.020442406028956528,0.03093399529111074,0.0364638125876493,-0.007828610114752887,0.06329786705073093,-0.014711527350131592
2025-07-31,2025,7,0.009842763336673704,17782.303888864695,0.01432065712818928,22538.288513891013,0.007990757863278953,22615.137325847558,0.023031648578059727,21308.535222449053,0.023031648578059727,-0.0061345510598058706,-0.011396601740571888,0.024236918673328223,0.015543989642998524,-0.008067642815995368,0.025906871204360193,0.0,0.028298640131365405,0.0143493440053033,-0.018007146048385603,-0.05001837763403871
2025-06-30,2025,6,0.03545509718473489,17608.98283818885,0.057482229884830274,22220.082333433773,0.06308343163499237,22435.85781856446,0.051386124993305415,20828.813313905175,0.051386124993305415,0.004051318985581975,0.026640299025201486,0.06385835705643994,0.09366671244303393,0.027838033151320607,0.09692840054501994,0.031190516763584197,0.0486925859538716,0.18390234789431115,0.019655671818987308,0.019115378507087
2025-05-31,2025,5,0.02822605024497688,17006.032309914106,0.04823137785740214,21012.25127523301,0.04917155245406088,21104.512732419073,0.06284505165897136,19810.812430150534,0.06284505165897136,-0.0005595776946504261,-0.03210595277902972,0.09178287448406452,0.01351350045186761,0.03346269396254353,0.06595279159847478,0.04511902712897453,0.012795115296334814,0.07901765199947253,0.037659120354647024,0.008314487797261183
2025-04-30,2025,4,0.0049643935437517685,16539.196128966374,-0.009499377984211636,20045.432448494637,0.00372068140489055,20115.406944702838,-0.008670167189502642,18639.417287805285,-0.008670167189502642,0.05424437277239913,-0.01360456112704167,0.013968265440644778,-0.044853159080816773,0.06612993955969104,-0.031789945501054184,-0.021080242130017468,-0.1385768352884883,0.03978528585055341,0.041861187863889926,0.04234782567569839
2025-03-31,2025,3,-0.015324864977214442,16457.494648785614,0.011986481017895373,20237.67779943415,-0.0007934413960573759,20040.84135892034,-0.0557192122565362,18802.43756506458,-0.0557192122565362,0.09446585889998316,-0.012047161115925742,-0.07586180150951127,0.09466620825619887,0.15735150135678788,-0.012556248749639787,-0.04195241620634471,0.03493229772453099,-0.011523626923916064,0.0013145903832441075,0.06726932891324555
2025-02-28,2025,2,0.007295509000428693,16713.628752700028,0.010042723143444784,19997.97248188366,-0.008840002285737223,20056.755218781516,-0.012694941488541445,19911.913711594763,-0.012694941488541445,0.018216241876358952,0.05697111699340751,-0.027034674748956933,-0.0070151091313160885,0.019507194148818074,0.04866178787627495,0.013794442186945588,0.038338751971795926,0.012970107590991597,0.0023420925457147135,-0.048790326719733046
2025-01-31,2025,1,0.030669928048698527,16592.577454540122,0.051271200409710296,19799.135248107297,0.0322531749640674,20235.63830767471,0.026856560576482114,20167.944588084647,0.026856560576482114,0.06785607873643396,0.004923879777612328,0.021633984215960966,0.08279530237343558,0.14892362876886311,0.03007525167163072,0.06496993995740796,0.023114598269817987,0.06052275167490495,0.018032795705031246,-0.016325713982793588
2024-12-31,2024,12,-0.02835623059845479,16098.827571261136,-0.02938866523552769,18833.518163905766,-0.027722571696658708,19603.36746688051,-0.024060374693348985,19640.46913890511,-0.024060374693348985,-0.014088486936242095,-0.06381038363030378,0.004540194318432,-0.05694842937833344,-0.08900420441747703,0.0010744693965021312,-0.05461398397113526,-0.09579584872449753,-0.09268874743973621,-0.02212464752514398,-0.03804142586257664
2024-11-30,2024,11,0.03277316908603949,16568.652090649153,0.009104632555551306,19403.76903642475,0.016503360572876526,20162.318795252795,0.059633644566613464,20124.676393515492,0.059633644566613464,-0.031241364603207922,0.01987220100121645,0.05350834445148278,-0.06340152376747754,-0.06643521480962944,-0.031743962179800245,0.10456099890335069,0.0783385430745076,-0.04139536868039784,0.023799000684112892,-0.006382584426771087
2024-10-31,2024,10,-0.005637521036436043,16042.876196436928,0.009697354352873631,19228.698799335434,-0.007763204480450288,19834.975050047844,-0.008923539734813524,18992.107788108613,-0.008923539734813524,0.04299348742370923,-0.05454849721805788,-0.008646293361835089,0.04927840992782695,0.013058701725217725,-0.010652944139600828,0.025595783298400177,0.008997585294975075,-0.06332084789114911,-0.04850431205119343,-0.05381877423523551
2024-09-30,2024,9,0.02707612194403926,16133.831008143641,0.035121533931139044,19044.0221680677,0.020707646231201336,19990.162771238454,0.021004669157534295,19163.11056669312,0.021004669157534295,0.050888514912532656,0.019994199383756017,0.026215898337557553,0.07817834672181068,0.031072116982118647,0.07240352459913035,-0.005588983410743875,-0.030181108731654804,-0.02351146099353918,-0.005974674877429531,0.0197428039715557
2024-08-31,2024,8,0.022464965691082403,15708.505595092302,0.011430167190588576,18397.86106636498,0.0049965840363092205,19584.61156340791,0.023365511649519943,18768.876524830448,0.023365511649519943,0.02092249026936499,0.02111245162072506,0.01103868728487245,-0.0015156881054874116,0.018191364823311407,0.008680126346348738,0.045724725696504986,-0.020705773134684358,-0.015777620512454904,0.014090386266123911,0.006013039799341202
2024-07-31,2024,7,0.024701445744039686,15363.368058752943,0.018045367893643728,18189.946931747178,0.006452327933393334,19487.24192151119,0.012109116371118,18340.34498053162,0.012109116371118,0.053671963349382734,0.036299381325318736,-0.01678102182217034,-0.006774569335461611,0.11788969387646375,-0.004321248744870165,0.06397477309858735,0.022599955546683592,0.0069603242483231575,0.04000588384153003,0.022735789648551386
2024-06-30,2024,6,0.024688839025405064,14993.018817883625,0.018325612300878667,17867.520942983654,0.029297140892462086,19362.309948177546,0.03527997366128366,18120.916691562157,0.03527997366128366,-0.0013469974027457976,0.018171210161225027,0.06470124536804889,-0.04286745404344505,-0.03881014810320782,0.05381605555715918,-0.008819012479553967,-0.01414176163915859,0.06288183029855854,-0.003267725732627569,0.050739442614435415
2024-05-31,2024,5,0.039461884345395,14631.777225312304,0.05337730491635961,17545.980113976006,0.04406404194815529,18811.195697473006,0.05057972203460692,17503.3972959771,0.05057972203460692,0.016189210429127243,0.02886983895792916,0.06151816578791158,0.15426200039558657,0.0654994743116768,0.043329666547413215,0.031714489583226424,-0.0034216241178337548,-0.0137985595014819,0.025271421928668714,0.010478316591270964
2024-04-30,2024,4,-0.03056037434182119,14076.299906395046,-0.003360096100720104,16656.880713192502,-0.021516988518936957,18017.281451789626,-0.040319683848860643,16660.70354192552,-0.040319683848860643,0.02989497307015121,-0.06455440220432385,-0.04373770040214342,0.057142823607057025,0.04775455611608792,0.011200734490123265,-0.04178525255490384,-0.009427097695399733,-0.06049771110875457,-0.057182847066987064,0.0027756484643688406
2024-03-31,2024,3,0.03846390655012886,14520.037693774138,0.06634427482660149,16713.038127435684,0.04159616685269503,18413.484179472973,0.03270214795505688,17360.680699114844,0.03270214795505688,0.08668323846462611,0.007828440252719782,0.012749589700120412,0.09744334309549907,0.19954485431120106,0.06099256492934235,0.048056149461045194,0.1048639136483629,0.046794582848377564,0.03226269184736208,0.007993567797059287
2024-02-29,2024,2,0.02824455098362249,13982.22663511823,0.02877319143774793,15673.210352400865,0.03752070403013284,17678.14126573783,0.05218676375735121,16810.9272683244,0.05218676375735121,0.004563548019519192,-0.022521751823526004,0.0528334984277401,-0.008608336034878539,-0.05654980384343311,0.053775374860615344,0.04076367626445232,0.0327298677542498,0.07802250005137279,0.04395101103930754,0.013365752779454843
2024-01-31,2024,1,0.0022199695669196107,13598.152911914565,-0.019949165918371065,15234.85495427518,-0.004409724777712788,17038.832282641757,0.015926520963537527,15977.132432547147,0.015926520963537527,-0.014228180398366375,-0.022451534657648153,0.018192175585216352,-0.03994494085424172,-0.09900030388034131,-0.06330851589227393,0.030851150942686312,-0.005128879964548694,-0.09247664148308787,0.03227311309509262,0.002639579487158761
2023-12-31,2023,12,0.04608250461600731,13568.03229314081,0.027126690311868394,15544.964020719624,0.0380801526732065,17114.301642648596,0.04565525434007034,15726.66142960213,0.04565525434007034,0.012821182352028115,0.08685751925596463,0.05586973374753823,-0.058365694902876575,0.006360002482838301,0.027650134441153496,0.052538711809674066,0.0007718331945250068,0.06662860012705751,0.03881016570696039,0.06485245716321031
2023-11-30,2023,11,0.07901794384771724,12970.327133156023,0.08198238369236581,15134.41736773453,0.08354450133818941,16486.49345484238,0.0913438546150167,15040.006124702619,0.0913438546150167,0.02531372564947043,0.09923860430040365,0.10818806649736024,0.10247853505439575,0.11817206004522962,0.06394812420646545,0.10939439717338417,-0.007160512530823504,0.14722477391595779,0.06190642057627893,0.05196275064737299
2023-10-31,2023,10,-0.009188915397630065,12020.492529442621,-0.007326216329467464,13987.67447219142,-0.01641325947498902,15215.335811756118,-0.021708589051735117,13781.180020487807,-0.021708589051735117,0.07372411557093361,-0.05463170903044268,-0.020654736792001693,0.031465063168498064,0.040877055047133126,-0.027051417001433764,-0.024419513641040003,-0.057528445448852716,-0.06769591385538098,-0.022060027909459712,-0.024784192751851175
2023-09-30,2023,9,-0.05311977492410951,12131.972195553968,-0.04711498055187572,14090.907508879993,-0.04049796637548265,15469.236402713806,-0.04743453935938391,14086.988668468028,-0.04743453935938391,-0.047605861131121974,-0.07951113173826163,-0.050798633547291305,-0.09155869999747845,-0.08031448989483014,-0.04462430594125699,-0.030882236252565698,0.02403311577296896,-0.05620503986584435,-0.021901284920930797,0.003999164257191046
2023-08-31,2023,8,-0.01830772442606727,12812.57320014431,-0.03088631044307728,14787.626231169972,-0.019848754826587923,16122.150720492788,-0.016251943528180934,14788.473076689443,-0.016251943528180934,-0.012777635059315506,-0.031420899817323655,-0.014830049654162458,-0.013221733686558435,-0.06844949843311054,-0.08353073883869144,-0.026889592726881628,0.016460904164493195,-0.075773240892132,-0.028066903972409407,-0.0234325415608152
2023-07-31,2023,7,0.020010290318324745,13051.516772558507,0.05021368159538697,15258.917906660521,0.04401426308545168,16448.63565687803,0.032733184457347075,15032.785050399823,0.032733184457347075,0.02288664235862692,-0.025442544437759618,0.03860098697061609,0.08616568678796277,0.04317498749210569,0.06276209706666824,0.04805756000075467,0.07773810164356454,0.0661091455442675,0.024555679100814576,0.023312719023958817
2023-06-30,2023,6,0.03541730885508407,12795.475591217211,0.03342260956655383,14529.345955082768,0.03954873916106859,15755.182892105493,0.0647997868231831,14556.310648910588,0.0647997868231831,-0.02221370606110007,0.0021708849826453935,0.0630384699786346,-0.03331796392260311,-0.025881512395512507,0.03872381032609584,0.06616023273678251,0.06913366560350975,0.00955722274357651,0.050322247445026,0.049714033121750045
2023-05-31,2023,5,-0.005877754317614094,12357.795723316476,-0.004889628082996672,14059.442691288496,0.023271739422668507,15155.790487341808,0.004616354139720835,13670.467283186787,0.004616354139720835,-0.013419890078922081,-0.030152949444690047,0.07883793268748329,-0.06043475607167115,-0.07951166865077286,-0.014307658184104066,-0.04250825936426694,-0.10031725765808586,0.034778294711872215,0.008497512758090409,0.006321972343773075
2023-04-30,2023,4,0.011984195839845153,12430.861271828628,0.00504123562983849,14128.52592843954,0.011923875823878017,14811.1101904297,0.015974841370329118,13607.64955383706,0.015974841370329118,0.008623522653246951,0.003383689461365913,0.005079055050062564,0.039782962358924534,0.03802166400546225,-0.05138144844514714,0.031726147869477694,0.02776788383021178,-0.00898399513342385,0.0025559266012129545,0.03891973791558767
2023-03-31,2023,3,0.04753989868000407,12283.651585598393,0.07048521804058204,14057.657962248173,0.07134360247704077,14636.585364063021,0.037077776932969986,13393.687520335938,0.037077776932969986,0.07916128247166143,0.04839315825922741,0.09492731799690435,0.15088458009797745,0.1759359563033669,0.06066850204605001,-0.09547680610049913,5.299026738603274e-05,0.04649573327312839,0.049159872842380326,0.004643410414658877
2023-02-28,2023,2,-0.03553680768899805,11726.189714660908,-0.061610858922328066,13132.043044909426,-0.04043931639834902,13661.896454341955,-0.02514265353436773,12914.834179502064,-0.02514265353436773,-0.05367596391642193,-0.04850516415102046,-0.0035979032613351336,-0.11956026658146068,-0.1408494555545724,-0.10023142287481479,-0.022976256480374935,-0.06938730746943067,-0.07830476013140575,-0.046531371093053386,-0.032166658060589715
2023-01-31,2023,1,0.06453820381388811,12158.255294909863,0.08684841705357518,13994.24020383295,0.07035570502462402,14237.657594580554,0.06288739154288647,13247.922094781448,0.06288739154288647,0.05759257431981046,0.07643627012097065,0.10642928055692025,-0.008628543601625016,0.11723663278816643,0.14293264759170898,0.06900618102546074,0.02812418914976056,0.12376063457251196,0.07770017757335701,-0.0007091039952559219
2022-12-31,2022,12,-0.0328330082869649,11421.154498120271,-0.02278014397741606,12875.98158515155,-0.036517758351713496,13301.800072390899,-0.05762816850720276,12464.088105844192,-0.05762816850720276,0.02930648566594085,-0.026200494298654342,-0.09013667838994288,0.07782673171008603,0.0032727427646732643,-0.008964641006754093,-0.052204663021388376,-0.030489540722498876,-0.0582438177849286,-0.022178268015778713,-0.05534769108265447
2022-11-30,2022,11,0.06469447339278117,11808.875402055703,0.10603379892436057,13176.135857040936,0.07524084464056377,13805.962888983522,0.055591599423751914,13226.295278902822,0.055591599423751914,0.0849186596373046,0.07151098631046549,0.0554414516886923,0.15947782815569034,0.2024005223689953,0.2701877547395619,0.06856983342497847,0.012778074903570191,0.17158848294031337,0.11622319253656954,0.061756552334725434
