portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
Sample Portfolio,up,0.03041114705857822,0.041647239827897246,-0.011236092769319039,52,18,34,52,34.61538461538461,0.007559385868814917,-0.021186640283625248,0.7559385868814916,-2.1186640283625247,-1.123609276931904
Sample Portfolio,down,-0.027068322045701615,-0.03943758718217479,0.012369265136473176,28,21,7,28,75.0,0.019422508035790254,-0.008790463561478059,1.9422508035790254,-0.8790463561478059,1.2369265136473175
Portfolio 2,up,0.042518163411299256,0.041647239827897246,0.0008709235834020013,52,24,28,52,46.15384615384615,0.02845538147069752,-0.022772897462851296,2.8455381470697523,-2.2772897462851294,0.08709235834020013
Portfolio 2,down,-0.030450876154046763,-0.03943758718217479,0.008986711028128026,28,18,10,28,64.28571428571429,0.024314942454184196,-0.018604105538773074,2.4314942454184196,-1.8604105538773075,0.8986711028128026
Portfolio 3,up,0.04260578109161725,0.041647239827897246,0.0009585412637199872,52,23,29,52,44.230769230769226,0.022901925925134417,-0.016444832778091455,2.2901925925134416,-1.6444832778091456,0.09585412637199872
Portfolio 3,down,-0.03205982800491359,-0.03943758718217479,0.007377759177261199,28,19,9,28,67.85714285714286,0.01730159901986829,-0.013572569379353758,1.7301599019868288,-1.3572569379353758,0.73777591772612
