roll_period_years,Sample Portfolio_average_pct,Sample Portfolio_high_pct,Sample Portfolio_low_pct,Portfolio 2_average_pct,Portfolio 2_high_pct,Portfolio 2_low_pct,Portfolio 3_average_pct,Portfolio 3_high_pct,Portfolio 3_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,12.906822388889347,33.462719245006056,-17.306551623421896,22.66476559685706,66.71371744066916,-16.61568915181899,21.96760126068996,64.1879360252601,-15.403805703028862,17.750826618302355,56.231094846021136,-18.175368123865777
3,10.303646727835238,21.69805694161864,2.556469783391102,16.82820374765441,36.41904392039916,5.722048043888761,16.758558150028023,32.61782013913046,9.216776122302651,14.387341894944392,24.792893364599244,7.618475778530409
5,10.854850939238773,12.665609934941745,9.457642165592638,17.646959927026643,20.45584852980271,13.497498845945287,17.215151992036695,19.700032641448306,14.170812282304123,14.90696611603674,18.475136736338982,11.930626182895598
7,,,,,,,,,,,,
