point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD,weight_138920
18,0.14427209631833768,0.08981452815951896,1.1788434555274054,0.1479639398796168,0.09886870097948759,0.056515237013659805,0.3261837900906996,0.0,0.0,0.18123425957006975,0.18923281826790528
19,0.14510799388077947,0.09009584352321064,1.1844405038183694,0.15078523649221243,0.10080319549802155,0.056664614382621104,0.3276776254626991,0.0,0.0,0.17958027505209734,0.1844877989138382
20,0.14594389144321274,0.09039228207857174,1.189803613581975,0.15360653310464156,0.10273769001700228,0.05681399175146607,0.32917146083462284,0.0,0.0,0.17792629053387093,0.17974277955988172
21,0.1467797890056497,0.09070369554851686,1.1949343493007774,0.15642782971709712,0.10467218453595092,0.05696336912040901,0.330665296206633,0.0,0.0,0.1762723060154855,0.17499776020593014
22,0.1476156865680774,0.09102993024558059,1.1998345894280529,0.1592491263297026,0.1066066790546104,0.057112746489286555,0.33215913157856736,0.0,0.0,0.17461832149737708,0.17025274085191833
23,0.1484515841305173,0.09137082741469615,1.204506511085931,0.16207042294209573,0.10854117357354516,0.05726212385823133,0.3336529669505546,0.0,0.0,0.17296433697914693,0.16550772149792708
24,0.14928748169293948,0.09172622357836098,1.208952574091289,0.1648917195544888,0.11047566809245675,0.05741150122712411,0.3351468023224551,0.0,0.0,0.17131035246097498,0.1607627021439253
25,0.15012337925538402,0.09209595088288927,1.2131755044394188,0.16771301616694706,0.11241016261135366,0.05756087859608408,0.33664063769445085,0.0,0.0,0.1696563679427071,0.1560176827899508
26,0.15095927681781285,0.09247983744400838,1.2171782773705428,0.17053431277945907,0.1143446571301533,0.057710255964947714,0.3381344730664281,0.0,0.0,0.16800238342451496,0.1512726634359599
27,0.15179517438024728,0.09287770769075751,1.220964100143539,0.17335560939187186,0.11627915164899258,0.05785963333387584,0.3396283084383983,0.0,0.0,0.16634839890639297,0.1465276440819308
28,0.15263107194268305,0.09328938270608225,1.2245363946333436,0.1761769060042352,0.11821364616804493,0.058009010702785344,0.34112214381030614,0.0,0.0,0.16469441438812604,0.14178262472797884
29,0.153466969505116,0.09371468056311105,1.2278987798652863,0.17899820261673877,0.12014814068678858,0.05815838807166477,0.34261597918238573,0.0,0.0,0.16304042986993705,0.1370376053739535
30,0.15430286706754903,0.0941534166559151,1.2310550545916945,0.18181949922932988,0.12208263520558404,0.05830776544062179,0.3441098145542091,0.0,0.0,0.16138644535171368,0.1322925860200067
31,0.15513876462998988,0.0946054040237236,1.2340091800095039,0.18464079584170223,0.1240171297244837,0.058457142809503565,0.3456036499262699,0.0,0.0,0.15973246083356588,0.1275475666659838
32,0.15597466219241862,0.0950704536676486,1.2367652627098256,0.18746209245425774,0.12595162424329537,0.05860652017833455,0.34709748529823864,0.0,0.0,0.1580784763153342,0.12280254731201222
33,0.15681055975485506,0.09554837485915851,1.2393275379429205,0.1902833890666414,0.12788611876213757,0.05875589754730832,0.34859132067020127,0.0,0.0,0.15642449179722306,0.11805752795797758
34,0.157646457317283,0.0960389754394088,1.2417003532728461,0.19310468567894157,0.12982061328119063,0.05890527491627955,0.3500851560421152,0.0,0.0,0.15477050727892833,0.11331250860399497
35,0.1584823548797175,0.09654206210895613,1.2438881526891499,0.1959259822915434,0.13175510779997976,0.05905465228508846,0.3515789914140663,0.0,0.0,0.15311652276073745,0.10856748925003958
36,0.1593182524421544,0.09705744070714167,1.2458954612332953,0.19874727890405955,0.13368960231863553,0.05920402965408941,0.353072826786084,0.0,0.0,0.15146253824261635,0.10382246989598742
37,0.16015415000459005,0.09758491648079266,1.2477268701905244,0.20156857551655177,0.13562409683752952,0.0593534070229343,0.35456666215807575,0.0,0.0,0.1498085537243682,0.0990774505420246
38,0.1609900475670222,0.09812429434180987,1.2493870228891786,0.20438987212879117,0.13755859135655804,0.05950278439196093,0.3560604975299977,0.0,0.0,0.14815456920616246,0.0943324311880013
39,0.1618259451294592,0.09867537911336292,1.2508806011421432,0.20721116874142143,0.1394930858751997,0.05965216176079104,0.3575543329019639,0.0,0.0,0.14650058468812172,0.08958741183399235
40,0.16266184269189077,0.09923797576444882,1.2522123123575593,0.21003246535385767,0.14142758039408637,0.05980153912971682,0.3590481682739614,0.0,0.0,0.14484660016985046,0.0848423924800026
41,0.16349774025432703,0.09981188963273686,1.2533868773393924,0.21285376196641792,0.14336207491293906,0.05995091649860964,0.3605420036458985,0.0,0.0,0.14319261565156693,0.08009737312605886
42,0.16433363781675953,0.10039692663553915,1.2544090187913384,0.21567505857867347,0.1452965694320446,0.06010029386746293,0.3620358390179067,0.0,0.0,0.14153863113332443,0.07535235377206953
43,0.16516953537919218,0.100992893468988,1.255283450532231,0.21849635519125907,0.1472310639505997,0.06024967123650902,0.36352967438984984,0.0,0.0,0.13988464661524302,0.07060733441801098
