portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,5.898816429610364,0.17800606787389572,0.17038027466504369,0.10494256657921008,0.4098545748735516,-0.0422102377354997,-0.10492358138522939,1.257692196609418,2.2420440602816853,0.17038027466504374
provided,1.0,5.81884717951206,0.17652276243567133,0.17077551327925766,0.11983688823111635,0.36874904194627844,-0.0335659638392114,-0.14861436561317165,1.1046739250917679,1.8459926413299408,0.17077551327925772
benchmark,1.0,5.3468189924261855,0.1673707672893774,0.16577788725016185,0.14201421040035786,0.43411652862171346,-0.13336273527968123,-0.17409902583782544,0.8969740373505184,1.4505833376292039,0.16577788725016185
