portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.1057324999860416,0.16657054576456698,0.1593300576723651,0.0936756438568122,0.28258417896325794,-0.07052371515529621,-0.08226375421437548,1.2909997210268833,2.3551837097169885,0.15933005767236513
provided,1.0,1.5969803746549185,0.1016965308698401,0.10320160730517912,0.1101353001993783,0.2398943863128269,-0.1618780972390228,-0.16196296785677788,0.5884287744406407,0.913665310842338,0.1032016073051791
benchmark,1.0,2.1127968605097878,0.1673791889267755,0.16581397568389322,0.1430220427543138,0.43411649081727344,-0.13336247226690479,-0.13403053734062176,0.8909056649160687,1.470437754691652,0.16581397568389322
