year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,ytd,portfolio
2021,,,,,,,,,,,0.011823728816373169,0.04266333772631459,0.05499150627836502,SPY Candidate
2022,-0.05632741442504763,-0.01685648545850571,0.0522410645625091,-0.04436191337212114,-0.02180884568192709,-0.048492545700495215,0.09839739565809413,-0.005911904863382,-0.03300652766721379,0.0748339995476861,-0.015897681913853212,-0.09153314888089048,-0.11898860535917988,SPY Candidate
2023,0.024466548672750665,0.043607758414023756,0.019889533557141625,0.04958501767385881,-0.008622515470457892,0.06587136771578428,-0.0025010628457037276,0.019705294230132786,-0.030424329192612953,-0.021871631688338833,0.04300512191060335,0.05390065284556145,0.2823320023046294,SPY Candidate
2024,0.03791182371336954,0.05754848485718478,0.045419083863804444,-0.01496591576145101,0.04311811428131107,0.04380692259795116,-0.0017777181704736744,-0.0028485724227373943,0.007561084743184621,0.03872660821148122,0.07095566557384037,0.03539266377267136,0.42165324962277695,SPY Candidate
2025,0.0014883507843703736,-0.007079191146383779,-0.04132590286536464,-0.041138209858799124,0.023026065674164542,0.03457662611332846,0.05566094127059662,0.015312431170663166,0.04963895277739816,0.03906561652676843,0.02825082622320596,-0.010146737119576477,0.1511020779961827,SPY Candidate
2026,0.003042688409048644,-0.006171952345696119,-0.0022507345476927565,0.08350047519414172,0.06782233020786066,0.02499901299595053,-0.08234183406494822,0.0007710809172516431,,,,,0.08322659727233517,SPY Candidate
2021,,,,,,,,,,,0.01622682129139203,0.01694477749386905,0.03344655866147672,benchmark
2022,-0.04152000108220786,0.0014863092490199018,0.005819259216950304,-0.03308553967102596,-0.02191968439251467,-0.02578025915281545,0.04672710520601812,-0.02073240472776963,-0.033651387318043596,-0.007030643590587054,0.023967697786686077,-0.038221239891156326,-0.1383448581724791,benchmark
2023,0.045088038172399175,0.006417819489447854,0.02858201277643799,0.024728968552097004,-0.015035961567984183,0.0016499406671314863,0.0021904009610417105,0.00036293870036726694,-0.02001769270019069,-0.02300549644098694,0.04304836765180618,0.056726409098351714,0.15717934878373163,benchmark
2024,0.0019329040226394988,0.013253835387885904,0.043073563509026414,0.003966116273660051,0.006482944335267648,0.029299645292581347,0.02744251298665789,-0.008831171955663917,0.021906628407169903,0.02070686495275156,0.017129676757269556,0.01115892010640232,0.20324009349810734,benchmark
2025,0.012194268013453361,0.012236625934660874,0.01922462349084409,-0.005361002206557249,-0.008596897031727032,0.013517187361101574,0.026971320828593395,0.023552815847625752,0.04316897055257177,0.04076444509125863,0.015604363910359081,0.003900656182097938,0.21437741103579677,benchmark
2026,0.03807145012356768,0.05514405997913274,-0.053005404388538624,0.038058168387759266,0.04744548119596448,-0.012635737096382453,-0.07774080884878726,0.007241763872195713,,,,,0.03443628187809966,benchmark
