portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
SPY Candidate,10000.0,21127.971599840643,0.16737922316150944,0.16550149567173278,0.1409514548403473,0.42165324962277695,-0.11898860535917988,-0.1316738501846877,0.9017762053573474,1.511900902298318
benchmark,10000.0,15575.13793366137,0.09600742633807546,0.09667145111432593,0.09704816233191055,0.21437741103579677,-0.1383448581724791,-0.138344858172479,0.6004917777712212,0.8975708669864145
