portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
SPY Candidate,up,0.02855018111246649,0.02426345010313641,0.004286731009330072,94,55,39,94,58.51063829787234,0.025808824580174226,-0.026064939411091174,2.5808824580174226,-2.6064939411091173,0.42867310093300715
SPY Candidate,down,-0.012891108588378303,-0.01817365720137966,0.005282548613001358,52,29,23,52,55.769230769230774,0.02478106162417422,-0.019302533009781818,2.478106162417422,-1.9302533009781817,0.5282548613001358
