ticker,provided_contribution,optimized_contribution,unit
133690,0.10282261945255988,0.23226823285471496,monetary_initial_value_1
402970,0.07722281980772801,0.3199291977603045,monetary_initial_value_1
069500,0.15329097797337565,0.0,monetary_initial_value_1
168580,0.024737933208056076,0.0,monetary_initial_value_1
200250,0.006556289765145085,0.0,monetary_initial_value_1
EWJ,0.03892660789876565,0.10649637454288227,monetary_initial_value_1
TLT,-0.030605634370951533,0.0,monetary_initial_value_1
385560,-0.07857274816585572,0.0,monetary_initial_value_1
132030,0.1916447570201471,0.43910990104445147,monetary_initial_value_1
