year,Jan_pct,Feb_pct,Mar_pct,Apr_pct,May_pct,Jun_pct,Jul_pct,Aug_pct,Sep_pct,Oct_pct,Nov_pct,Dec_pct,YTD_pct,portfolio
2021,,,,,,,,,,,1.1613287069575142,2.410944171458179,3.600271865187543,optimized
2022,-3.8701568173844096,1.5126695320162824,4.00982999877998,-2.045999038047442,-2.517816066215759,-3.7367902946881144,3.1269341432616686,-0.4963587235270128,-2.6146311815233227,2.9739298064977477,0.6200620579269567,-3.61909982688648,-6.896013385395072,optimized
2023,3.204785103007532,1.838754997290705,3.1400128604328352,1.8780866749535958,-0.40549815752657803,1.1820208711725522,1.4494143108733193,1.0062840787872254,-2.3721616968634467,-0.6200972752815441,2.9282922245808565,4.563593418088985,19.081702440828607,optimized
2024,2.2102059071706988,0.9348368127751833,5.780130317113548,1.469903582764515,0.9271196038748991,1.2575190107488445,3.289783407190463,0.400492018501776,1.4938715735280899,4.820713515446716,1.5656520430271967,0.946720561363101,28.006218913373427,optimized
2025,2.743878771325266,-0.007594853957535765,1.9104041836333863,-1.3416803909827155,0.1562067031697337,0.8039602144519726,2.67921518996621,3.2751483765453586,5.655983985291188,3.080231402062005,4.022341618600846,0.9799601910483541,26.514512102714693,optimized
2026,8.957450111026533,2.8506601045970044,-3.614810396985922,2.5038125393696102,4.419665565358252,-3.0444155500807852,-3.7617010391119616,4.5446522882256035,,,,,12.776659531357293,optimized
2021,,,,,,,,,,,1.6949276454062627,1.0426427994943517,2.755242485952092,provided
2022,-4.031214397604483,-0.0707112051795522,0.2382554100327297,-4.032120576783293,-2.2916528575520454,-2.6671871901172373,4.178353497957367,-2.25063260401682,-3.896851288749189,-0.9948763088474717,2.7558903179339627,-3.513464044470539,-15.718295877755327,provided
2023,4.877756522883488,0.0031600781403294184,3.4231160235580704,1.9643532495760139,-1.6586221816598967,0.2845564377344234,0.3770285091606126,-0.2677495245168462,-2.565779931880474,-2.3783919303597947,4.645654964793707,6.180626044830249,15.405724843586711,provided
2024,-0.4197815787942652,1.2104238556778462,3.9720990614969476,0.13553622757717082,0.939082092788678,2.6671770392981875,2.6902738294082447,-0.6659303892394081,2.699075740725198,1.6012838962631792,1.6397537211722373,0.5949378133778497,18.338846493626228,provided
2025,1.0501404978240891,1.490755493601716,1.5710148884920023,-0.45903149247784464,-1.0577687388326404,1.5684233841759057,2.4305327183414787,1.9585645357348174,4.736916651553394,3.9660513921639233,1.3015541321218942,0.5865946003723064,20.746948383642327,provided
2026,5.142848324703185,3.9453888487346718,-5.88161372642963,4.264663253176844,4.665989031747101,-1.1592618982558736,-7.444627840102129,1.3252751840317103,,,,,4.053709688512397,provided
2021,,,,,,,,,,,1.1823657106886154,4.550103010807804,5.786267579297211,benchmark
2022,-3.8555048661155555,-3.7649137605015093,5.224121805616888,-4.4361906789666445,-2.180892244938626,-4.849238329838734,9.839720818502574,-0.5911985849125334,-3.300662249480213,7.4834014052297615,-1.5897518516457598,-10.39230268262158,-13.336266295374077,benchmark
2023,3.863148062012689,4.360800635353335,1.9889530620277318,4.958493615939719,-0.8622364600434529,6.587120550914127,-0.2501200890539401,1.9705363623474748,-3.0743890055949574,-2.1549076844858517,4.300504977400932,3.711709620846193,27.935873421075353,benchmark
2024,5.470831428791567,5.754835398246505,4.541921323749132,-1.4966038761446199,4.3118120552274375,4.380704666174973,-0.17778314018822572,-0.28483487853644407,0.7560973061948584,3.8726608211481217,7.0955665573840365,2.7836404446204055,43.41167375810253,benchmark
2025,0.8850805251342075,-0.7078984982127889,-4.132589695505018,-4.113831595236772,2.302606567416454,3.4576626113328457,5.566094127059662,1.5312431170663166,4.963895277739816,3.906561652676843,2.825082622320596,-1.5288936878936399,15.354070455012604,benchmark
2026,0.8280616634021465,-0.6171952345696119,-0.22507345476927565,8.350047519414172,6.782233020786066,2.499901299595053,-8.234183406494822,0.07710809172516431,,,,,8.88832490115481,benchmark
