ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
133690,12.538864014073953,23.088589727610927
402970,4.609144970803064,26.540044672127678
069500,21.17874868210181,0.0
168580,5.898833554781441,0.0
200250,4.130539901883679,0.0
EWJ,4.522258034649532,8.845779471615442
TLT,13.59603706039617,0.0
385560,17.32753122282703,0.0
132030,16.198042558483312,41.525586128645955
