metric,unit,optimized,provided,benchmark
alpha,percent,6.940001331308218,-0.6021868160184237,2.0816681711721685e-15
beta,ratio,0.4012067543438803,0.43268523545932897,0.9999999999999998
calmar_ratio,ratio,3.5881975378070443,1.9089291334004304,2.6027742221609294
excess_kurtosis,ratio,0.24631421864636582,0.1901235957813303,0.11712948755105312
historical_var_95,percent,3.6367533970567254,4.031350324481305,4.498147826597458
modigliani_modigliani,percent,22.21713565016325,10.831817711523078,16.581399678443514
r_squared,ratio,0.3767374292668757,0.38537398675332224,0.9999999999999996
skewness,ratio,-0.10877624472101706,-0.5073187322350853,-0.4420286173306487
treynor_ratio,ratio,0.29941300468409215,0.11263698736718226,0.1274191691982283
