portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,2.5234684047546994,0.19872219880180253,0.38663243574862083,-0.032534348280774394,1.4851832984117426,2.8225062625514736,21.107760525914454,10.795123496678828,-10.673493914585164,19.872219880180246
provided,1.0,1.5799347537542308,0.10005876261093787,0.22640231845376624,-0.14294736907451377,0.609975382376515,0.9079114085902397,9.925324329562791,10.109249783898349,-14.294736907451377,10.005876261093787
benchmark,1.0,2.112797159984066,0.1658140098642153,0.4341164908172732,-0.1333627221341711,0.8909057145806087,1.4704376099700192,16.737922316150964,14.302207314720237,-13.403071474509098,16.581400986421528
