ticker,name,min_weight_pct,max_weight_pct,provided_weight_pct,optimized_weight_pct
133690,TIGER 미국나스닥100,0.0,60.0,10.0,16.551596401958673
402970,ACE 미국배당다우존스,0.0,60.0,10.0,15.650340796112241
069500,KODEX 200,0.0,60.0,8.0,0.187897480808665
168580,ACE 중국본토CSI300,0.0,60.0,8.5,0.0
200250,KIWOOM 인도Nifty50(합성),0.0,60.0,8.5,0.0
101280,KODEX 일본TOPIX100,0.0,60.0,5.0,14.660504459528179
TLT,iShares 20+ Year Treasury Bond ETF,0.0,60.0,15.0,0.0
385560,RISE KIS국고채30년Enhanced,0.0,60.0,15.0,0.0
GLD,SPDR Gold Shares,0.0,60.0,20.0,52.94966086159225
