portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,2.9171824598127096,4.084703391220505,-1.1675209314077957,35,14,21,35,40.0,2.242551663807788,-3.4409026615515184,-1.1675209314077957
optimized,down,-0.2631444930104468,-2.7313556778991432,2.4682111848886965,23,19,4,23,82.6086956521739,3.318048561997236,-1.568516356376868,2.4682111848886965
provided,up,2.2222823022940577,4.084703391220505,-1.8624210889264474,35,9,26,35,25.71428571428571,1.1665681331928452,-2.9109173581215875,-1.8624210889264474
provided,down,-1.2790497964495096,-2.7313556778991432,1.452305881449634,23,14,9,23,60.86956521739131,3.053220244571499,-1.038005350073267,1.452305881449634
