kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472280948035685,19.21016860851917,13.398107943416685,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3432932171955012,19.287346094973927,11.49999355211884,15.805237113152607,27.048329407869552,0.0,47.61631897424642,4.272268153206419,0.0,5.257772533398344
benchmark,Benchmark,0.9194007417453653,17.690017746517057,15.064742020550135,,,,,,,
