portfolio,date,portfolio_return_pct,benchmark_return_pct,active_return_pct,cumulative_active_return_pct,annual_active_return_pct,rolling_active_return_pct,rolling_tracking_error_pct
optimized,2017-09-30,1.2401861576489575,4.048808458154363,-2.808622300505405,-2.8086223005054034,-3.428514405909322,,
optimized,2017-10-31,0.6160164422763822,0.34757263825033746,0.2684438040260447,-2.5466112962091225,-3.428514405909322,,
optimized,2017-11-30,-2.381034747718233,-0.8686397662267753,-1.512394981491458,-4.065074057463436,-3.428514405909322,,
optimized,2017-12-31,0.8136107766101451,0.1666437530499998,0.6469670235601453,-3.428514405909322,-3.428514405909322,,
optimized,2018-01-31,5.408916677765003,5.937179363070877,-0.5282626853058741,-4.161641436042651,2.6501661066298254,,
optimized,2018-02-28,-1.461740873265425,-3.0205959764210033,1.5588551031555784,-2.3886964164740343,2.6501661066298254,,
optimized,2018-03-31,-3.052571831344477,-4.30799711874087,1.2554252873963925,-0.978577923027335,2.6501661066298254,,
optimized,2018-04-30,1.0587895958543534,1.2219426045859683,-0.1631530087316148,-1.1552330956199564,2.6501661066298254,,
optimized,2018-05-31,2.61641334108411,3.4365880048131014,-0.8201746637289915,-2.031638753116649,2.6501661066298254,,
optimized,2018-06-30,2.220219057198871,4.355239914361109,-2.1350208571622376,-4.355159935380581,2.6501661066298254,,
optimized,2018-07-31,-0.11285836868354636,2.932777582920587,-3.045635951604133,-7.741986987181804,2.6501661066298254,,
optimized,2018-08-31,1.3685832070279336,3.4935361038204826,-2.124952896792549,-10.283777406815187,2.6501661066298254,,
optimized,2018-09-30,-0.1016497023461104,0.3113860061052076,-0.41303570845131804,-10.763327682939972,2.6501661066298254,,
optimized,2018-10-31,-1.600278522790732,-4.785529799701605,3.185251276910872,-6.800504224560311,2.6501661066298254,,
optimized,2018-11-30,-1.170861030140431,0.003506430583821718,-1.1743674607242527,-8.051545463638043,2.6501661066298254,,
optimized,2018-12-31,-2.612972557109701,-8.863629824661235,6.250657267551533,-0.7583463299015936,2.6501661066298254,,
optimized,2019-01-31,5.647567826665696,7.300254053692923,-1.6526862270272267,-2.5078945950624876,-7.018287845768434,,
optimized,2019-02-28,2.1165297905191545,3.809449023109046,-1.6929192325898919,-4.436871526325659,-7.018287845768434,,
optimized,2019-03-31,2.531213344540631,3.564882935022351,-1.0336695904817201,-5.738204021328586,-7.018287845768434,,
optimized,2019-04-30,3.577812636776216,6.740756731833963,-3.1629440950577474,-9.711529484306535,-7.018287845768434,,
optimized,2019-05-31,0.10906792285023971,-4.355383137102809,4.464451059953048,-4.0451019025887325,-7.018287845768434,,
optimized,2019-06-30,4.138029440625974,4.000224734108149,0.1378047065178252,-4.044888288663295,-7.018287845768434,,
optimized,2019-07-31,3.307119095126252,4.217745355701097,-0.9106262605748449,-5.330484729955298,-7.018287845768434,,
optimized,2019-08-31,4.749119582446657,0.053810147117205887,4.6953094353294516,0.6058281588281034,-7.018287845768434,,
optimized,2019-09-30,-1.7714008547767084,1.1721987586956528,-2.943599613472361,-3.2873116370884414,-7.018287845768434,,
optimized,2019-10-31,-1.09342049344836,-0.7159515089154134,-0.37746898453294675,-3.7550593368009144,-7.018287845768434,,
optimized,2019-11-30,1.0073734345563916,4.805011286431782,-3.7976378518753897,-8.824145717275723,-7.018287845768434,,
optimized,2019-12-31,1.6343643401207044,1.0992498403992412,0.5351144997214632,-8.22535914961897,-7.018287845768434,,
optimized,2020-01-31,5.423231863119268,2.6195163716622005,2.803715491457067,-4.735693627940241,8.032076470771266,,
optimized,2020-02-29,-2.7051251699222583,-6.04017126767602,3.3350460977537617,0.19665515256179766,8.032076470771266,,
optimized,2020-03-31,-5.245681820271625,-12.100642717128895,6.85496089685727,9.464678831247685,8.032076470771266,,
optimized,2020-04-30,11.677001882184083,12.355622906555276,-0.6786210243711912,9.762488990410812,8.032076470771266,,
optimized,2020-05-31,5.4056105467771305,6.925529299924982,-1.5199187531478517,8.258480314752914,8.032076470771266,,
optimized,2020-06-30,-0.37772151666831827,-1.481212684087041,1.1034911674187227,9.804520013074281,8.032076470771266,,
optimized,2020-07-31,7.64613653946237,5.109014621173658,2.537121918288712,14.12681334500685,8.032076470771266,,
optimized,2020-08-31,3.8765112857893245,6.75301540393054,-2.8765041181412156,10.416974509655908,8.032076470771266,2.505346489922,9.294186145990869
optimized,2020-09-30,-5.839696194151935,-5.630491828064754,-0.20920436608718104,9.478104877973227,8.032076470771266,3.394468676626028,9.133292143795485
optimized,2020-10-31,-5.177687877940166,-5.36378733667271,0.1860994587325436,9.264845532495535,8.032076470771266,3.3019691115101724,9.133175097269396
optimized,2020-11-30,0.8676811150031957,8.404915660573199,-7.537234545570002,-1.2904986895979187,8.032076470771266,1.2059565728129495,10.126223958715787
optimized,2020-12-31,3.860044597554667,2.0229625411772645,1.8370820563774024,1.4698597901951382,8.032076470771266,1.654630816476521,10.174647465988777
optimized,2021-01-31,0.7373489498069384,1.337912805139796,-0.6005638553328575,0.5434346942649881,-19.686635144448484,1.5942540644312997,10.176151492906419
optimized,2021-02-28,-1.5104258575678333,3.4126050991013512,-4.9230309566691846,-7.250638074791782,-19.686635144448484,-0.8682903875885772,10.529067601495766
optimized,2021-03-31,1.4972571070018617,5.293762759045695,-3.796505652043833,-13.568343872400202,-19.686635144448484,-2.840760278415866,10.704010141273315
optimized,2021-04-30,2.3243581140651335,3.3696062987865094,-1.0452481847213757,-15.683709671038093,-19.686635144448484,-3.1939141210236777,10.71314708749864
optimized,2021-05-31,4.66607542559918,1.6271369567581129,3.038938468841067,-11.005923147998619,-19.686635144448484,-1.7182407173298442,10.878444290288378
optimized,2021-06-30,0.7527481165116109,3.3682960573508947,-2.6155479408392837,-15.820453033741488,-19.686635144448484,-1.9062298224625795,10.911453522137112
optimized,2021-07-31,3.067965873278157,3.5766359034708373,-0.5086700301926803,-17.257029260469903,-19.686635144448484,-0.9250691111284404,10.782080122156595
optimized,2021-08-31,3.350126953687602,4.444754625822744,-1.094627672135142,-19.955321171288,-19.686635144448484,-0.5237612890982568,10.732971343614114
optimized,2021-09-30,-1.4337246161465926,-2.577482489874716,1.1437578737281235,-17.35543264341002,-19.686635144448484,0.10324475608878281,10.755015569765613
optimized,2021-10-31,3.1688251813052855,5.538196793406902,-2.3693716121016166,-22.575013148889745,-19.686635144448484,-2.143966739297576,10.658639020977617
optimized,2021-11-30,0.8571877304841089,1.182365768772775,-0.32517803828866626,-23.444885040649876,-19.686635144448484,-1.8059072759273764,10.643590220993966
optimized,2021-12-31,2.181741839883461,4.550095541166055,-2.3683537012825937,-28.94074912281035,-19.686635144448484,-5.606838658707347,9.999904606432928
optimized,2022-01-31,-2.6996555919170055,-3.8555048661155555,1.15584927419855,-25.616203358123602,14.19888213520788,-4.3138516908860725,10.01332295562435
optimized,2022-02-28,2.694409695980627,-3.7649209090465763,6.459330605027203,-12.641744498335616,14.19888213520788,-0.9947143733400443,10.719431485958665
optimized,2022-03-31,4.314225032375161,5.224137154985153,-0.9099121226099925,-15.039578498220818,14.19888213520788,-0.9458733411546572,10.71606198248285
optimized,2022-04-30,-1.244169883648193,-4.436205020223715,3.192035136575523,-8.014479457305935,14.19888213520788,1.5537578918237038,10.725257649011343
optimized,2022-05-31,-2.8823017848110797,-2.1808922276501996,-0.70140955716088,-9.219381631498958,14.19888213520788,-0.522621239797405,10.407496625259691
optimized,2022-06-30,-2.0186213804291966,-4.849247119530842,2.830625739101645,-3.364886591155214,14.19888213520788,0.5624595478829875,10.542590454972146
optimized,2022-07-31,4.106797226870899,9.8397309825647,-5.732933755693799,-14.426692861818658,14.19888213520788,-1.1663724721100888,11.039571695088961
optimized,2022-08-31,0.48486782069123685,-0.5911908167756219,1.0760586374668586,-12.244557373396447,14.19888213520788,-2.504119887376932,10.687643009823326
optimized,2022-09-30,0.44913028683953676,-3.3006709297807357,3.749801216620272,-4.497979283631648,14.19888213520788,0.08919724163880538,10.806317762347453
optimized,2022-10-31,4.485793948773066,7.483428899795075,-2.9976349510220093,-10.730565468707853,14.19888213520788,-0.8658682961979247,10.937818425916216
optimized,2022-11-30,-1.0010995679776045,-1.5897604517723263,0.5886608837947218,-9.350213257805118,14.19888213520788,0.7993823794854471,10.724979750032904
optimized,2022-12-31,-5.265684543739451,-10.392302251661745,5.126617707922294,2.051770862280722,14.19888213520788,2.6555341903817142,11.12523053457074
optimized,2023-01-31,1.2921909022337292,3.863163859419605,-2.5709729571858757,-2.8242656622549545,-5.991002897930198,0.7088783221495865,11.112948264195056
optimized,2023-02-28,2.4294114836163163,4.3607760527412776,-1.9313645691249615,-6.718044554937008,-5.991002897930198,-1.316498570711544,10.98098309702098
optimized,2023-03-31,3.940526340405015,1.9889609828482868,1.9515653575567282,-2.9490447157829003,-5.991002897930198,-3.6011400966894147,10.244365197902145
