point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_GDX_pct,weight_GLD_pct,weight_SLV_pct,weight_AIA_pct,weight_XLE_pct
1,1.122286014442516,16.495298557793383,12.598703339288212,6.759404153936487,44.067762488526164,0.0,30.0,0.0,8.853749194404143,10.319084163133205
2,1.1260541078755677,16.543967550689583,12.599765367808951,7.77631029345436,43.99905167294321,0.0,30.0,0.0,8.15689352012075,10.06774451348167
3,1.1296311981236373,16.592636543585787,12.602950916399521,8.793216432972113,43.93034085736028,0.0,30.0,0.0,7.460037845837447,9.816404863830158
4,1.1330157672085077,16.641305536481983,12.60825837550155,9.810122572489846,43.861630041777325,0.0,30.0,0.0,6.763182171554165,9.565065214178656
5,1.1362065914943456,16.689974529378187,12.615685067031688,10.827028712007655,43.79291922619441,0.0,30.0,0.0,6.066326497270805,9.31372556452713
6,1.139202743538199,16.738643522274383,12.625227251124604,11.843934851525324,43.724208410611546,0.0,30.0,0.0,5.369470822987505,9.062385914875621
7,1.142003592691295,16.787312515170584,12.636880135517794,12.860840991043082,43.65549759502864,0.0,30.0,0.0,4.672615148704186,8.811046265224102
8,1.1446088044578122,16.835981508066787,12.650637887523333,13.87774713056088,43.586786779445696,0.0,30.0,0.0,3.9757594744208453,8.559706615572578
9,1.1470183386278852,16.884650500962984,12.666493648517307,14.894653270078587,43.518075963862806,0.0,30.0,0.0,3.2789038001375426,8.308366965921069
10,1.1492324462113788,16.933319493859187,12.68443955086347,15.911559409596354,43.44936514827988,0.0,30.0,0.0,2.5820481258542185,8.057027316269558
11,1.1512516652082538,16.98198848675539,12.704466737174824,16.92846554911413,43.38065433269696,0.0,30.0,0.0,1.8851924515708884,7.80568766661803
12,1.1530770453875694,17.03065747965159,12.726562841877719,17.910367103497297,43.31244356471817,0.015769539367582137,30.0,0.0,1.2017290659498336,7.559690726467111
13,1.1547625652381777,17.07932647254779,12.750133157902457,18.427566630923923,43.250871159522276,0.24088699358989699,30.0,0.0,0.6960544946524493,7.384620721311459
14,1.1563495180167018,17.127995465443984,12.774723589438658,18.94476615835053,43.18929875432637,0.4660044478122198,30.0,0.0,0.19037992335507084,7.209550716155805
15,1.1578173182908233,17.176664458340184,12.80056380588486,19.369395836595526,43.023531710082345,0.7536003741253741,30.0,0.0,0.0,6.853472079196757
16,1.1590866632134715,17.225333451236384,12.82853467575259,19.73813036753228,42.79485028551056,1.0789217956399944,30.0,0.0,0.0,6.388097551317165
17,1.1601517580876077,17.274002444132584,12.858707785543055,20.106864898469063,42.56616886093877,1.4042432171546226,30.0,0.0,0.0,5.922723023437549
18,1.1610148839876728,17.322671437028784,12.891067671435378,20.475599429405914,42.337487436366885,1.7295646386692294,30.0,0.0,0.0,5.457348495557977
19,1.161678595857415,17.371340429924985,12.925597909327394,20.844333960342624,42.10880601179517,2.054886060183843,30.0,0.0,0.0,4.991973967678379
20,1.1621457090278013,17.420009422821188,12.96228115442004,21.213068491279476,41.880124587223285,2.3802074816984597,30.0,0.0,0.0,4.526599439798782
21,1.1624192850031594,17.468678415717385,13.001099182276821,21.58180302221624,41.65144316265149,2.7055289032130956,30.0,0.0,0.0,4.06122491191917
22,1.162502616628565,17.51734740861359,13.04203293114639,21.95053755315306,41.42276173807967,3.0308503247277403,30.0,0.0,0.0,3.5958503840395313
23,1.162399212752037,17.566016401509792,13.085062545336049,22.319272084089846,41.194080313507854,3.3561717462423557,30.0,0.0,0.0,3.13047585615994
24,1.162112782494392,17.614685394405992,13.130167419425682,22.68800661502666,40.965398888936015,3.681493167756967,30.0,0.0,0.0,2.6651013282803593
25,1.1616472192376979,17.663354387302192,13.17732624311475,23.056741145963436,40.736717464364226,4.006814589271582,30.0,0.0,0.0,2.1997268004007666
26,1.1610065844402997,17.712023380198385,13.226517046500016,23.42547567690024,40.50803603979239,4.332136010786202,30.0,0.0,0.0,1.7343522725211649
27,1.1601950913824384,17.760692373094592,13.27771724558752,23.794210207837054,40.27935461522057,4.65745743230084,30.0,0.0,0.0,1.2689777446415398
28,1.1592170889416424,17.809361365990792,13.33090368784992,24.162944738773824,40.050673190648766,4.982778853815463,30.0,0.0,0.0,0.8036032167619405
29,1.1580770454915257,17.858030358886992,13.3860526976488,24.5316792697107,39.82199176607687,5.30810027533007,30.0,0.0,0.0,0.33822868888236074
30,1.1567698981193093,17.90669935178319,13.443252091073418,24.99891502085099,39.30802921246388,5.703326149742723,29.989729616942405,0.0,0.0,0.0
31,1.1553282848672357,17.955368344679385,13.502152201243813,25.182870828956332,39.357861087876515,5.999361960925702,29.459906122241446,0.0,0.0,0.0
32,1.1538794493844637,18.004037337575596,13.56128436633745,25.36682663706188,39.40769296328896,6.295397772108694,28.93008262754046,0.0,0.0,0.0
33,1.1524238154981845,18.05270633047179,13.62064556405075,25.550782445167226,39.457524838701566,6.591433583291637,28.400259132839565,0.0,0.0,0.0
34,1.1509617956562268,18.101375323367993,13.680232812932472,25.734738253272727,39.50735671411403,6.887469394474617,27.87043563813862,0.0,0.0,0.0
35,1.1494937911443999,18.150044316264193,13.740043171994943,25.918694061378133,39.55718858952659,7.183505205657576,27.3406121434377,0.0,0.0,0.0
36,1.1480201923032594,18.198713309160393,13.800073740319188,26.102649869483646,39.607020464939055,7.479541016840534,26.81078864873677,0.0,0.0,0.0
37,1.1465413787440577,18.247382302056593,13.860321656654342,26.286605677588998,39.656852340351655,7.775576828023495,26.28096515403585,0.0,0.0,0.0
38,1.1450577195636573,18.296051294952793,13.92078409901208,26.470561485694393,39.70668421576425,8.071612639206469,25.75114165933489,0.0,0.0,0.0
39,1.1435695735581999,18.344720287848993,13.98145828425652,26.654517293799813,39.75651609117678,8.367648450389414,25.221318164633992,0.0,0.0,0.0
40,1.1420772894353375,18.393389280745193,14.042341467690314,26.838473101905215,39.80634796658935,8.66368426157239,24.69149466993304,0.0,0.0,0.0
41,1.1405812060248544,18.442058273641386,14.1034309426372,27.02242891001079,39.85617984200173,8.95972007275532,24.161671175232165,0.0,0.0,0.0
42,1.1390816524875151,18.490727266537593,14.164724040021737,27.2063847181162,39.9060117174143,9.255755883938308,23.631847680531184,0.0,0.0,0.0
43,1.1375789485219823,18.539396259433794,14.226218127946543,27.390340526221607,39.955843592826874,9.551791695121281,23.102024185830242,0.0,0.0,0.0
44,1.1360734045696808,18.58806525232999,14.287910611267545,27.57429633432706,40.00567546823938,9.847827506304238,22.572200691129325,0.0,0.0,0.0
45,1.1345653220174707,18.636734245226194,14.34979893116766,27.758252142432482,40.055507343651925,10.143863317487208,22.042377196428394,0.0,0.0,0.0
46,1.1330549933980218,18.685403238122394,14.411880564729262,27.942207950537924,40.105339219064454,10.439899128670177,21.512553701727448,0.0,0.0,0.0
47,1.1315427025877862,18.73407223101859,14.474153024505904,28.126163758643347,40.155171094477005,10.735934939853138,20.982730207026513,0.0,0.0,0.0
48,1.1300287250024765,18.78274122391479,14.536613858093553,28.31011956674874,40.20500296988958,11.031970751036106,20.452906712325575,0.0,0.0,0.0
49,1.1285133277899642,18.831410216810994,14.59926064770177,28.494075374854155,40.25483484530214,11.328006562219072,19.923083217624637,0.0,0.0,0.0
50,1.1269967700205277,18.880079209707194,14.662091009725092,28.678031182959618,40.30466672071465,11.624042373402046,19.393259722923688,0.0,0.0,0.0
51,1.125479302874385,18.928748202603394,14.725102594314954,28.861986991065063,40.35449859612717,11.920078184585009,18.863436228222756,0.0,0.0,0.0
52,1.1239611698264524,18.97741719549959,14.788293084952448,29.045942799170593,40.40433047153961,12.216113995767964,18.333612733521836,0.0,0.0,0.0
53,1.1224426068282793,19.026086188395798,14.851660198022163,29.229898607276017,40.45416234695217,12.512149806950951,17.803789238820862,0.0,0.0,0.0
54,1.12092384248712,19.074755181291998,14.91520168238736,29.413854415381437,40.50399422236472,12.80818561813391,17.273965744119938,0.0,0.0,0.0
55,1.1194050982421064,19.123424174188198,14.978915318966775,29.597810223486864,40.553826097777254,13.104221429316876,16.744142249419,0.0,0.0,0.0
56,1.1178865885374918,19.172093167084395,15.042798920313205,29.781766031592245,40.60365797318982,13.400257240499828,16.214318754718104,0.0,0.0,0.0
57,1.116368520992944,19.2207621599806,15.106850330194138,29.965721839697796,40.65348984860225,13.696293051682797,15.684495260017156,0.0,0.0,0.0
58,1.1148510965708711,19.269431152876802,15.17106742317458,30.14967764780328,40.70332172401475,13.99232886286576,15.154671765316222,0.0,0.0,0.0
59,1.113334509740765,19.318100145773,15.235448104202357,30.333633455908583,40.75315359942741,14.288364674048742,14.624848270615262,0.0,0.0,0.0
60,1.1118189486405634,19.366769138669195,15.299990308195918,30.517589264014088,40.802985474839865,14.584400485231683,14.095024775914366,0.0,0.0,0.0
61,1.1103045952350163,19.4154381315654,15.36469199963497,30.70154507211942,40.852817350252515,14.880436296414668,13.565201281213396,0.0,0.0,0.0
62,1.1087916254710704,19.4641071244616,15.429551172153916,30.88550088022491,40.90264922566499,15.176472107597622,13.035377786512486,0.0,0.0,0.0
63,1.1072802094302683,19.5127761173578,15.494565848138425,31.06945668833032,40.952481101077545,15.47250791878059,12.505554291811544,0.0,0.0,0.0
64,1.1057705114781806,19.561445110254,15.559734078325077,31.25341249643571,41.00231297649011,15.76854372996355,11.97573079711062,0.0,0.0,0.0
65,1.1042626904108737,19.6101141031502,15.625053941404355,31.43736830454119,41.05214485190261,16.064579541146497,11.445907302409713,0.0,0.0,0.0
66,1.1027568995984387,19.658783096046395,15.690523543626977,31.62132411264657,41.10197672731519,16.36061535232947,10.91608380770877,0.0,0.0,0.0
67,1.1012532871255953,19.707452088942595,15.756141018413775,31.805279920752138,41.151808602727584,16.65665116351242,10.386260313007854,0.0,0.0,0.0
68,1.0997519959293918,19.7561210818388,15.821904525969103,31.98923572885754,41.20164047814016,16.95268697469541,9.85643681830689,0.0,0.0,0.0
69,1.0982531639340294,19.804790074735,15.887812252897934,32.17319153696302,41.25147235355265,17.24872278587836,9.326613323605972,0.0,0.0,0.0
70,1.0967569241828328,19.8534590676312,15.953862411826734,32.35714734506847,41.30130422896517,17.544758597061332,8.796789828905029,0.0,0.0,0.0
71,1.0952634049673984,19.9021280605274,16.02005324102806,32.5411031531738,41.35113610437781,17.840794408244285,8.266966334204106,0.0,0.0,0.0
72,1.0937727299539461,19.950797053423596,16.086383004049146,32.725058961279245,41.40096797979032,18.13683021942725,7.737142839503182,0.0,0.0,0.0
73,1.0922850183069137,19.9994660463198,16.152849989344325,32.909014769384726,41.45079985520284,18.43286603061025,7.207319344802182,0.0,0.0,0.0
74,1.0908003848098204,20.048135039215996,16.219452509911427,33.092970577490114,41.5006317306154,18.72890184179318,6.6774958501013035,0.0,0.0,0.0
75,1.089318939983435,20.0968040321122,16.286188902932302,33.27692638559556,41.55046360602793,19.024937652976163,6.147672355400351,0.0,0.0,0.0
76,1.0878407902012892,20.145473025008403,16.35305752941725,33.46088219370095,41.60029548144053,19.320973464159138,5.617848860699386,0.0,0.0,0.0
77,1.0863660378025677,20.1941420179046,16.420056773853645,33.64483800180645,41.650127356852984,19.61700927534209,5.088025365998475,0.0,0.0,0.0
78,1.0848947812024192,20.2428110108008,16.48718504385862,33.828793809911886,41.699959232265506,19.913045086525052,4.558201871297558,0.0,0.0,0.0
79,1.0834271149997152,20.291480003696996,16.55444076983592,34.01274961801738,41.74979110767797,20.209080897708002,4.02837837659665,0.0,0.0,0.0
80,1.081963130082312,20.3401489965932,16.62182240463686,34.19670542612273,41.79962298309059,20.50511670889098,3.4985548818956937,0.0,0.0,0.0
