portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,5.282150133845498,0.19287340834023908,0.4774651972327495,0.0024746049524133618,1.3432927595120174,2.4203932135882247,20.312930327819245,11.499993553910777,-11.221145362530704,19.287340834023908
provided,1.0,5.1370858928744125,0.19210168061579175,0.40376506665085854,-0.027990361612843073,1.1472276410622306,1.885833565479382,19.94124053264006,13.398112765768616,-15.671041502110794,19.210168061579175
benchmark,1.0,4.3945608212000735,0.17690016198946815,0.4341166427249519,-0.13336273527968157,0.9194009307085046,1.465584294030661,17.8786228067652,15.064737241077935,-17.409883324124586,17.690016198946815
