asset,optimized,provided
SPY,0.28780476873701744,0.19152056210069393
QQQ,0.6274349769435745,0.36319619593412006
TLT,0.0,0.024354190677011577
GLD,0.08476025431940795,0.049101578561545935
CPER,0.0,0.0934198595288065
MCHI,0.0,0.1065634556572936
EWY,0.0,0.1718441575405284
