date,optimized_balance,provided_balance,benchmark_balance
2011-12-31,0.9803725434526099,0.9808909996827141,1.0104488651570216
2012-01-31,1.0566967627062644,1.0556286433036692,1.0573075838971013
2012-02-29,1.0991351031732202,1.090025767549695,1.1032005208817195
2012-03-31,1.1353031242929421,1.0990374668335345,1.138683809062219
2012-04-30,1.1259720103718107,1.10098052274061,1.1310820036868114
2012-05-31,1.0518301858525827,1.0314536551929259,1.0631542202844213
2012-06-30,1.0888845534949307,1.0580643728812025,1.1062983755653657
2012-07-31,1.1000565197880312,1.0728102380337114,1.1193853311073836
2012-08-31,1.1473381949435038,1.0974761695352737,1.1474286604334276
2012-09-30,1.1715362868989034,1.1276799452204989,1.176517232068698
2012-10-31,1.1275022527896923,1.099871098422291,1.1551068428187228
2012-11-30,1.1359027561927604,1.1150881766853047,1.1616437977084524
2012-12-31,1.1313078939098542,1.1247756967579399,1.1720224529433412
2013-01-31,1.1635363137195314,1.1421192640400608,1.2320188080363477
2013-02-28,1.1591866054454052,1.1349610740221237,1.2477380031365173
2013-03-31,1.1925810249211954,1.141660109905701,1.295116417617788
2013-04-30,1.1981250935930436,1.1421716215650675,1.3199984028824014
2013-05-31,1.2146202428658168,1.1435423102743252,1.3511629111342418
2013-06-30,1.169994522555929,1.0915041631305218,1.333132085973947
2013-07-31,1.2420871300494762,1.1402848863239567,1.4020246232838396
2013-08-31,1.2399593985968014,1.1463378672183746,1.3599747307532504
2013-09-30,1.2712019994262576,1.182086357563382,1.403012938629175
2013-10-31,1.3203772383211365,1.219189667969512,1.467981626822404
2013-11-30,1.3425692163860365,1.2355799462086572,1.511489007759066
2013-12-31,1.3636688500887808,1.2493192824803707,1.5506765809191094
2014-01-31,1.34415174098673,1.2155575900963953,1.496018630930238
2014-02-28,1.4136680896955458,1.261976003954177,1.5641111862670023
2014-03-31,1.389763971947327,1.2450402432038974,1.5770859482510176
2014-04-30,1.3918536232752237,1.2471783304303279,1.5880491327137514
2014-05-31,1.42531055392613,1.2834205355541453,1.6249014353106093
2014-06-30,1.473567462019831,1.3148814151439314,1.658448495131756
2014-07-31,1.4661027836164817,1.3263911545371885,1.6361625375510414
2014-08-31,1.5220285673688012,1.3638883666917472,1.700731155692479
2014-09-30,1.4921884970204187,1.317757668456638,1.6772671262201246
2014-10-31,1.5144528547391183,1.336456620322559,1.7167690627252121
2014-11-30,1.5605655145680903,1.3550803865568142,1.763931154743696
2014-12-31,1.5456461802395791,1.3497403681739386,1.7594570116427497
2015-01-31,1.5401642528738495,1.3430181966323358,1.7073256700679205
2015-02-28,1.6060250245748486,1.3909525989792322,1.8032852392731211
2015-03-31,1.5727325329632211,1.3852576434996298,1.7749634422153755
2015-04-30,1.592215619935355,1.4271094287873283,1.7924181981271814
2015-05-31,1.61818685310567,1.417096184071119,1.815461442458106
2015-06-30,1.5832045265087797,1.3723943506087384,1.7785865272061467
2015-07-31,1.6110098882547192,1.3580840786242876,1.8187632063638015
2015-08-31,1.536321963835188,1.289390919066914,1.7079090133173511
2015-09-30,1.5019113156255106,1.2750253332908315,1.6643303155453697
2015-10-31,1.6337822393426926,1.3658380459604005,1.8058970800025453
2015-11-30,1.620107552211913,1.33817285803327,1.8124980777266528
2015-12-31,1.5970380792643362,1.3225696955778508,1.7811740158454616
2016-01-31,1.5329714249325115,1.2695176132064288,1.6924955634524141
2016-02-29,1.5517493772199142,1.2794572240513171,1.6910972158366064
2016-03-31,1.6352542491404638,1.3567581419085215,1.804850730780132
2016-04-30,1.626763644820756,1.3535072911839328,1.811963754918351
2016-05-31,1.6524197057442083,1.3518791636800431,1.8427884408218511
2016-06-30,1.6629763040625194,1.3784274027264845,1.8491941474337201
2016-07-31,1.747616338306831,1.4395362457297556,1.9166364703384817
2016-08-31,1.7468615038345978,1.4400478874310731,1.9189314176355774
2016-09-30,1.7684670502757354,1.4667642988052212,1.9190428996065312
2016-10-31,1.736266593976641,1.4326761889725264,1.8857719355602574
2016-11-30,1.733138490330861,1.438777993673319,1.955240700249094
2016-12-31,1.7478056740356949,1.4354865330433464,1.994877047641147
2017-01-31,1.820166402921861,1.5075990561854025,2.0305751560451086
2017-02-28,1.8932208885830801,1.5520359680672997,2.1103587703301394
