year,ticker,return
2020,069500,0.3556325823223574
2021,069500,0.029915622602915137
2022,069500,-0.24150391702526786
2023,069500,0.2485725715532603
2024,069500,-0.09358615868577458
2025,069500,0.9422217937594395
