date,KODEX 200 100%_annualized_return_pct
2024-12-31,3.6877525417621237
2025-01-31,5.256514023374725
2025-02-28,6.735253392809182
2025-03-31,9.412578274158756
2025-04-30,7.857687788690848
2025-05-31,8.432272464920064
2025-06-30,10.53140744040768
2025-07-31,10.310274098036153
2025-08-31,9.355230367014311
2025-09-30,11.270007172247688
2025-10-31,16.53245955282334
2025-11-30,12.31256766829938
2025-12-31,11.41888962215929
