point,sharpe,expected_return_pct,volatility_pct,weight_SPY_pct,weight_QQQ_pct,weight_TLT_pct,weight_GLD_pct,weight_CPER_pct,weight_MCHI_pct,weight_EWY_pct
56,0.9822237294820444,12.612869288865161,11.166423471392502,46.131239613641945,20.655428936470678,10.08986642846838,23.123465021419,0.0,0.0,0.0
57,0.9856508925979821,12.719124560057555,11.235399329929086,45.61320538299519,21.59670110287512,9.5798369023253,23.210256611804397,0.0,0.0,0.0
58,0.9889750841288537,12.825379831249945,11.305074140750609,45.09517115234832,22.53797326927965,9.069807376182217,23.297048202189806,0.0,0.0,0.0
59,0.992198703656654,12.93163510244234,11.375435060566124,44.577136921701545,23.47924543568413,8.559777850039119,23.383839792575202,0.0,0.0,0.0
60,0.9953241263238529,13.037890373634736,11.446469436941573,44.05910269105467,24.42051760208867,8.049748323896049,23.470631382960615,0.0,0.0,0.0
61,0.9983537006769198,13.144145644827129,11.518164809938677,43.54106846040785,25.361789768493185,7.539718797752941,23.557422973346014,0.0,0.0,0.0
62,1.0012897467163033,13.250400916019526,11.590508913390016,43.02303422976099,26.30306193489772,7.029689271609878,23.64421456373142,0.0,0.0,0.0
63,1.0041345541430988,13.356656187211913,11.663489675831533,42.50499999911413,27.244334101302236,6.519659745466804,23.731006154116823,0.0,0.0,0.0
64,1.0068903807926477,13.462911458404312,11.737095221113094,41.98696576846732,28.185606267706753,6.009630219323697,23.81779774450223,0.0,0.0,0.0
65,1.0095594512453427,13.569166729596704,11.811313868707176,41.46893153782046,29.126878434111287,5.49960069318063,23.904589334887632,0.0,0.0,0.0
66,1.0121439556050482,13.675422000789098,11.886134133735188,40.95089730717361,30.068150600515814,4.989571167037541,23.991380925273038,0.0,0.0,0.0
67,1.0146460484356705,13.781677271981494,11.961544726730184,40.43286307652678,31.00942276692033,4.479541640894451,24.078172515658437,0.0,0.0,0.0
68,1.0170678478466104,13.887932543173886,12.037534553154156,39.91482884587989,31.95069493332489,3.9695121147513666,24.164964106043854,0.0,0.0,0.0
69,1.0194114347180492,13.99418781436628,12.114092712687373,39.39679461523322,32.89196709972928,3.45948258860827,24.251755696429246,0.0,0.0,0.0
70,1.0216788520572544,14.100443085558675,12.191208498306564,38.87876038458632,33.83323926613386,2.9494530624651696,24.33854728681465,0.0,0.0,0.0
71,1.023872104477375,14.206698356751069,12.26887139516796,38.36072615393941,34.77451143253841,2.43942353632212,24.42533887720006,0.0,0.0,0.0
72,1.0259931577904629,14.312953627943461,12.347071079310696,37.84269192329263,35.71578359894289,1.929394010179021,24.51213046758546,0.0,0.0,0.0
73,1.0280439387067697,14.419208899135855,12.42579741619516,37.324657692645715,36.657055765347465,1.4193644840359465,24.598922057970864,0.0,0.0,0.0
74,1.0300263346326723,14.525464170328245,12.50504045909031,36.80662346199895,37.598327931751925,0.9093349578928652,24.685713648356263,0.0,0.0,0.0
75,1.031942193559896,14.631719441520646,12.584790447323332,36.28858923135205,38.539600098156505,0.3993054317497703,24.772505238741672,0.0,0.0,0.0
76,1.0337916856527727,14.737974712713036,12.665057876362637,35.59764363668417,39.639417268604014,0.0,24.762939094711818,0.0,0.0,0.0
77,1.035530565578768,14.84422998390543,12.746400000959932,34.283126025075,41.31099690536947,0.0,24.405877069555537,0.0,0.0,0.0
78,1.0371413185048142,14.950485255097826,12.829054089235846,32.96860841346572,42.98257654213504,0.0,24.048815044399234,0.0,0.0,0.0
79,1.0386279401711127,15.056740526290218,12.912994948183714,31.654090801856473,44.65415617890055,0.0,23.69175301924298,0.0,0.0,0.0
80,1.0399943885567031,15.162995797482616,12.998197648378365,30.339573190247137,46.32573581566615,0.0,23.334690994086703,0.0,0.0,0.0
81,1.0412445774988108,15.269251068675008,13.084637539802587,29.025055578637865,47.99731545243168,0.0,22.977628968930457,0.0,0.0,0.0
82,1.0423823709143272,15.375506339867401,13.172290266196116,27.710537967028525,49.66889508919728,0.0,22.62056694377419,0.0,0.0,0.0
83,1.0433306268694313,15.481761611059794,13.26216069278031,28.465959425592697,50.0,0.0,21.53404057440731,0.0,0.0,0.0
84,1.0439325454322954,15.588016882252193,13.356297551447776,29.732667652883283,50.0,0.0,20.267332347116724,0.0,0.0,0.0
85,1.0441969714283592,15.694272153444583,13.454673166125254,30.99937588017378,50.0,0.0,19.00062411982622,0.0,0.0,0.0
86,1.0441381102521363,15.800527424636975,13.557195263565788,32.266084107464344,50.0,0.0,17.733915892535652,0.0,0.0,0.0
87,1.0437704223232354,15.906782695829369,13.663770508333656,33.53279233475489,50.0,0.0,16.467207665245102,0.0,0.0,0.0
88,1.0431085251020078,16.013037967021763,13.774304820103445,34.799500562045395,50.0,0.0,15.200499437954607,0.0,0.0,0.0
89,1.0421671018820013,16.11929323821416,13.888703673583072,36.06620878933599,50.0,0.0,13.933791210664005,0.0,0.0,0.0
90,1.0409608178026968,16.225548509406554,14.006872380043776,37.332917016626524,50.0,0.0,12.66708298337347,0.0,0.0,0.0
91,1.0395042433586539,16.331803780598943,14.128716349754663,38.599625243917046,50.0,0.0,11.400374756082954,0.0,0.0,0.0
92,1.0378117855295637,16.438059051791342,14.254141334909477,39.86633347120764,50.0,0.0,10.133666528792357,0.0,0.0,0.0
93,1.0358976265214481,16.544314322983737,14.383053652895944,41.133041698498154,50.0,0.0,8.866958301501835,0.0,0.0,0.0
94,1.0337756699932794,16.65056959417613,14.515360389992054,42.39974992578869,50.0,0.0,7.6002500742113055,0.0,0.0,0.0
95,1.0314594945456945,16.756824865368525,14.650969585777442,43.666458153079255,50.0,0.0,6.333541846920745,0.0,0.0,0.0
96,1.0289623141688815,16.863080136560914,14.78979039872301,44.93316638036978,50.0,0.0,5.06683361963023,0.0,0.0,0.0
97,1.0262969452842015,16.96933540775331,14.931733253567767,46.19987460766033,50.0,0.0,3.8001253923396665,0.0,0.0,0.0
98,1.0234757799674292,17.075590678945705,15.076709971210636,47.466582834950906,50.0,0.0,2.533417165049097,0.0,0.0,0.0
99,1.020510764909241,17.181845950138094,15.224633881938212,48.7332910622414,50.0,0.0,1.266708937758595,0.0,0.0,0.0
100,1.017413280082957,17.28810581093874,15.375426029277955,49.99900064311731,50.000738034586576,0.00013004186397072988,0.0,0.0001700999196197347,0.0,0.0
