ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
SPY,19.199465636417784,30.46877429831616
QQQ,36.37865980105659,62.557651710309614
TLT,2.437677186550154,0.0
GLD,4.802871326911827,6.97357399137423
CPER,9.374785148408323,0.0
MCHI,10.738962710430965,0.0
EWY,17.067578190224353,0.0
