asset,optimized,provided
contribution_133690,0.21727918559386863,0.10298998773144094
contribution_402970,0.3071843281262318,0.0773720731660061
contribution_069500,0.0,0.15359056541062382
contribution_168580,0.0,0.024858930664049254
contribution_200250,0.0,0.006546348686597093
contribution_101280,0.1469237189965714,0.041970627056585566
contribution_TLT,0.0,-0.030565533803129853
contribution_385560,0.0,-0.07870131503520979
contribution_132030,0.43434526726936906,0.19217253245846416
