roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,19.422998356569966,40.94641882205512,-7.052371515529609,12.415607112153362,31.99620570619146,-15.777783600691597,20.745360932532968,44.7065875532366,-13.336267609924768
3,19.680052315745694,27.264175067898712,12.46170382212397,12.922188469265015,19.810942700416014,4.877025536897328,21.880441034280558,28.63162463517479,15.181477487851925
5,,,,,,,,,
7,,,,,,,,,
