portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.0978037062023525,0.165660386012769,0.15852134740386054,0.09348715990434278,0.28006218913373426,-0.06896013385395072,-0.08269152020441739,1.2849520719269747,2.343063199670516,0.15852134740386056
provided,1.0,1.4860236225889716,0.08540427277241758,0.08713118898660561,0.09968595954051095,0.20746948383642327,-0.15718295877755328,-0.1571829587775534,0.48889895452722165,0.7241034284184267,0.0871311889866056
benchmark,1.0,2.1127970102469154,0.1673792060441417,0.16581399678443515,0.14302208847356124,0.4341167375810253,-0.13336266295374077,-0.1340305078077062,0.8909055276575877,1.47043772157197,0.16581399678443515
