portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,2.2782679624443367,0.1780020937359333,0.35244260490173174,-0.10356404314870071,1.2139763360458855,2.1687336770135377,18.573380213542023,11.499998970692422,-11.39692128939359,17.800209373593333
provided,1.0,1.490234346780488,0.08770253143635764,0.20676469469269976,-0.15777783819033242,0.4954329029213165,0.7361480617846711,8.603987940158685,9.952448365744026,-15.777783819033242,8.770253143635765
benchmark,1.0,2.1127968605097864,0.1658139877381745,0.43411649081727344,-0.13336273527968123,0.8909052316357011,1.4704365287091297,16.737918892677527,14.30221258416298,-13.403058170899119,16.581398773817448
