portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,2.659067829010088,4.084701716951082,-1.4256338879409953,35,12,23,35,34.285714285714285,1.8206952025944907,-3.119370804742117,-1.4256338879409953
optimized,down,-0.6981672234946343,-2.731353848379978,2.0331866248853436,23,21,2,23,91.30434782608695,2.4232719378346155,-2.0627091610820085,2.0331866248853436
provided,up,2.2996329712777963,4.084701716951082,-1.7850687456732868,35,11,24,35,31.428571428571427,1.6829776527410678,-3.374590011613199,-1.7850687456732868
provided,down,-1.3307120491544757,-2.731353848379978,1.4006417992255018,23,15,8,23,65.21739130434783,2.8145712270639396,-1.2504758779715692,1.4006417992255018
