ticker,provided_contribution,optimized_contribution,unit
133690,0.10403837633067048,0.21727918559386852,monetary_initial_value_1
402970,0.07884004928603333,0.3071843281262318,monetary_initial_value_1
069500,0.1577029200873109,0.0,monetary_initial_value_1
EEM,0.13487308291844682,0.0,monetary_initial_value_1
101280,0.04256592014113417,0.1469237189965715,monetary_initial_value_1
TLT,-0.031140505851459728,0.0,monetary_initial_value_1
385560,-0.0826321646921312,0.0,monetary_initial_value_1
132030,0.19273269643491303,0.43434526726936906,monetary_initial_value_1
