date,asset_QQQ,asset_SPMO,asset_AIA,asset_GLD,asset_XLE,asset_144600,asset_SCHD,optimized,provided,benchmark
2017-09-30,0.016925256464177085,0.03229582499156436,0.025618867466403072,-0.01443387268246843,0.12379003499673713,-0.02817246447819699,0.04898425494628422,0.01241924145827963,0.03358027302896763,0.04048808603940568
2017-10-31,0.025533887569285207,0.05664323804154714,0.0332510165091926,-0.02696372008011061,-0.027786028183340195,-0.001260398285858333,0.015776744127798947,0.00627659703325873,0.014725269857514715,0.0034759325056590296
2017-11-30,-0.019121119694389455,-0.012948233428061395,-0.023959965374978243,-0.03466024427485548,-0.02123222609415132,-0.022715800100959083,0.002380163031064253,-0.024334946781262804,-0.019289509688029453,-0.0086861402628855
2017-12-31,0.005635962713873122,0.0023929718345112594,0.008610392790758814,0.00777649178041484,0.04880746927558999,0.011621900826446208,0.015406544294105595,0.008152118895832432,0.013506689457424293,0.001666041344419833
2018-01-31,0.07982265563011559,0.07308824693189919,0.08917966816106349,0.03809449196655801,0.03186911915722446,0.019147306612203208,0.0419036446057115,0.054594695209984744,0.059601402196311166,0.059371924264734144
2018-02-28,-0.00662353926245185,0.0013439208554182347,-0.060341379768026115,-0.01450580379687727,-0.10265535171739215,-0.0410821643286573,-0.05023420812342916,-0.014092622970265775,-0.03475883300252683,-0.030206141402279174
2018-03-31,-0.05624263172257926,-0.05501679427224304,0.0020902741656232404,-0.009892779000364449,0.0008418282585644921,-0.009143155694879779,-0.039575166708808784,-0.030475649656266045,-0.027710661141015835,-0.04308003586494635
2018-04-30,0.012108869955641088,0.021254093294303722,-0.007735738146687154,-0.002591646928578939,0.10262266941989218,0.006591088847877735,-0.004281124046219387,0.01169217016651743,0.020418327339454825,0.012219890463398997
2018-05-31,0.06710446266127224,0.04973803924658915,-0.002941422933894544,-0.002258495292760343,0.04005354712992881,0.0,0.02793974788911191,0.026692656875918777,0.03139051950597456,0.03436600419585489
2018-06-30,0.04946646979208991,0.03746172924365587,-0.014141034473606928,7.702618975224951e-05,0.04349470000773392,-0.02488213724463073,0.04481463232901617,0.02208057519533635,0.02503759993640112,0.04355199869846804
2018-07-31,0.02031281560171072,0.027651913877736245,0.0050452680462822475,-0.029694965756958847,0.007979954886008889,-0.04297609454740803,0.03766372098544157,-0.0016598528568325538,0.00871005184336299,0.029327899605933183
2018-08-31,0.060897259432062256,0.04762996830032962,-0.00796226431806435,-0.01852145921337256,-0.031930199753180455,-0.057255122088127997,0.0258885173242136,0.01368539569169777,0.012669452681800732,0.03493504796103952
2018-09-30,-0.005622968241663195,0.010813883237941635,-0.008522974471804168,-0.009403659365775696,0.02157622163986095,-0.02828222685323012,0.009569801506771114,-0.0010580331135487202,0.0011284899776134562,0.0031138607649732197
2018-10-31,-0.06509289394918882,-0.07747558710071067,-0.09952693500655674,0.04450553933722201,-0.09304203534723021,0.010723039215686292,-0.03757857688750266,-0.01684663475382554,-0.053944916590430596,-0.04785542706151147
2018-11-30,-0.02077887865672845,-0.0026010530020694755,0.031226382586100554,-0.014851646411977115,-0.033527135160996036,-0.01212488632919062,0.014898474347929458,-0.012511730338911278,-0.006365243061457061,3.519340904900581e-05
2018-12-31,-0.09215327639215398,-0.09418798367245396,-0.022621046428022762,0.050195656524850696,-0.12696056988306959,0.06750536974532073,-0.08683757877387455,-0.02629812997782425,-0.05748463537097925,-0.08863630919988164
2019-01-31,0.08889284754041138,0.09189707261252988,0.08578963496460545,0.020724547541037364,0.10738229027499324,0.04139120436907162,0.05921867953452353,0.05728093089877595,0.0762338831195896,0.0730026191976283
2019-02-28,0.03557667149198651,0.04503704855420154,0.004339719858956093,-0.0006252823714888445,0.028675268840076873,-0.01932100469224396,0.04627772431213284,0.02088384500973795,0.024642922154970312,0.03809455582851262
2019-03-31,0.05715809680890205,0.04587917880140768,0.026808914920426252,0.000991857700292087,0.03888381030972177,-0.04897269912749791,0.032997394026953675,0.025600325084961652,0.03146124700794843,0.03564845578344533
